City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,13.1,13.1,13.78,few clouds,77,3.75,2025-03-27 10:56:29
Catania,16.7,15.73,17.4,few clouds,62,2.06,2025-03-27 10:56:29
Cagliari,17.03,16.05,17.17,few clouds,63,4.92,2025-03-27 10:56:29
Sassari,15.88,15.88,15.88,clear sky,57,2.98,2025-03-27 10:56:29
Bari,16.02,15.66,16.81,scattered clouds,66,3.09,2025-03-27 10:56:29
Lecce,15.94,15.48,15.94,scattered clouds,72,3.09,2025-03-27 10:56:29
Naples,14.28,12.9,14.51,broken clouds,81,3.13,2025-03-27 10:56:29
Rome,11.37,10.4,11.8,light rain,89,2.06,2025-03-27 10:56:29
Milan,16.33,15.49,18.32,scattered clouds,70,0.89,2025-03-27 10:56:29
Bologna,12.71,11.85,13.14,light rain,76,2.68,2025-03-27 10:56:29
Florence,15.0,13.39,15.96,few clouds,56,12.07,2025-03-27 10:56:29
Genova,12.91,12.43,13.76,broken clouds,54,3.6,2025-03-27 10:56:29
Turin,12.2,11.35,13.15,clear sky,47,0.51,2025-03-27 10:56:29
Palermo,13.1,13.1,13.78,few clouds,77,3.75,2025-03-27 11:00:05
Catania,16.7,15.73,17.4,few clouds,62,2.06,2025-03-27 11:00:05
Cagliari,17.12,16.05,17.71,few clouds,62,4.92,2025-03-27 11:00:05
Sassari,15.88,15.88,15.88,clear sky,57,2.98,2025-03-27 11:00:05
Bari,16.02,15.66,16.81,scattered clouds,66,3.09,2025-03-27 11:00:05
Lecce,15.94,15.48,15.94,scattered clouds,72,3.09,2025-03-27 11:00:05
Naples,14.28,12.9,14.51,broken clouds,81,3.13,2025-03-27 11:00:05
Rome,11.36,10.4,11.8,light rain,87,2.06,2025-03-27 11:00:05
Milan,16.65,15.49,17.86,scattered clouds,70,0.89,2025-03-27 11:00:05
Bologna,12.71,11.85,13.14,light rain,76,2.68,2025-03-27 11:00:05
Florence,15.0,13.39,15.96,few clouds,56,12.07,2025-03-27 11:00:05
Genova,13.85,12.68,14.49,broken clouds,51,3.6,2025-03-27 11:00:05
Turin,12.9,12.45,13.15,scattered clouds,52,1.97,2025-03-27 11:00:05
Palermo,13.65,13.65,14.89,few clouds,75,3.75,2025-03-27 11:15:03
Catania,17.21,15.73,17.88,few clouds,58,2.57,2025-03-27 11:15:03
Cagliari,17.82,17.71,17.88,few clouds,54,5.66,2025-03-27 11:15:03
Sassari,15.88,15.88,15.88,clear sky,57,2.98,2025-03-27 11:15:03
Bari,14.71,14.37,16.19,scattered clouds,76,2.24,2025-03-27 11:15:03
Lecce,16.03,16.03,16.03,clear sky,76,3.52,2025-03-27 11:15:03
Naples,14.6,14.34,15.97,broken clouds,80,3.09,2025-03-27 11:15:03
Rome,11.94,11.03,13.02,light rain,86,3.09,2025-03-27 11:15:03
Milan,17.72,16.91,18.32,scattered clouds,72,0.45,2025-03-27 11:15:03
Bologna,12.81,12.71,13.14,light rain,76,3.09,2025-03-27 11:15:03
Florence,14.32,13.63,14.83,scattered clouds,55,13.41,2025-03-27 11:15:03
Genova,13.68,12.43,14.49,broken clouds,51,1.79,2025-03-27 11:15:03
Turin,13.36,12.45,13.7,scattered clouds,52,1.97,2025-03-27 11:15:03
Palermo,14.21,14.21,14.89,few clouds,70,3.75,2025-03-27 11:30:05
Catania,18.25,17.0,18.51,few clouds,58,2.57,2025-03-27 11:30:05
Cagliari,18.01,17.05,18.28,few clouds,55,6.17,2025-03-27 11:30:05
Sassari,16.91,16.91,16.91,clear sky,54,3.98,2025-03-27 11:30:05
Bari,14.9,14.37,16.19,scattered clouds,75,1.54,2025-03-27 11:30:05
Lecce,15.94,15.94,16.59,scattered clouds,72,2.06,2025-03-27 11:30:05
Naples,14.28,13.9,14.51,broken clouds,80,3.09,2025-03-27 11:30:05
Rome,11.75,10.83,13.02,light rain,88,3.09,2025-03-27 11:30:05
Milan,17.68,16.6,18.88,scattered clouds,67,2.24,2025-03-27 11:30:05
Bologna,12.89,12.8,13.69,light rain,76,3.09,2025-03-27 11:30:05
Florence,14.09,13.08,14.83,scattered clouds,56,13.41,2025-03-27 11:30:05
Genova,13.61,12.76,14.59,overcast clouds,51,4.63,2025-03-27 11:30:05
Turin,13.41,12.45,14.26,few clouds,42,1.54,2025-03-27 11:30:05
Palermo,13.65,13.65,14.34,scattered clouds,71,4.34,2025-03-27 11:45:02
Catania,17.16,15.73,17.88,few clouds,63,2.57,2025-03-27 11:45:02
Cagliari,18.38,17.05,18.88,few clouds,52,6.17,2025-03-27 11:45:02
Sassari,16.88,16.88,16.88,clear sky,54,3.98,2025-03-27 11:45:02
Bari,15.41,15.1,16.14,scattered clouds,73,4.12,2025-03-27 11:45:02
Lecce,15.94,15.94,16.59,scattered clouds,72,2.06,2025-03-27 11:45:02
Naples,15.06,14.02,15.34,broken clouds,76,3.6,2025-03-27 11:45:02
Rome,12.59,10.95,13.26,light rain,87,2.57,2025-03-27 11:45:02
Milan,17.84,17.15,19.43,broken clouds,66,1.34,2025-03-27 11:45:02
Bologna,12.89,12.8,13.69,light rain,76,3.6,2025-03-27 11:45:02
Florence,14.44,13.39,15.41,scattered clouds,57,12.52,2025-03-27 11:45:02
Genova,14.15,12.98,15.05,overcast clouds,50,4.63,2025-03-27 11:45:02
Turin,14.04,13.24,15.17,few clouds,42,1.54,2025-03-27 11:45:02
Palermo,11.43,11.43,13.22,scattered clouds,77,4.34,2025-03-27 12:00:02
Catania,17.46,15.73,17.88,few clouds,61,2.57,2025-03-27 12:00:02
Cagliari,18.38,17.05,18.88,few clouds,51,6.26,2025-03-27 12:00:02
Sassari,16.88,16.88,16.88,clear sky,54,3.98,2025-03-27 12:00:02
Bari,15.52,14.93,16.3,scattered clouds,72,4.12,2025-03-27 12:00:02
Lecce,16.84,16.84,16.84,clear sky,67,4.22,2025-03-27 12:00:02
Naples,14.5,12.9,15.34,broken clouds,79,3.6,2025-03-27 12:00:02
Rome,12.44,10.95,13.02,light rain,85,2.57,2025-03-27 12:00:02
Milan,18.1,17.15,19.43,broken clouds,63,1.79,2025-03-27 12:00:02
Bologna,13.3,12.85,13.69,light rain,77,3.6,2025-03-27 12:00:02
Florence,14.44,13.23,15.41,scattered clouds,56,11.32,2025-03-27 12:00:02
Genova,14.08,13.54,15.15,overcast clouds,51,4.63,2025-03-27 12:00:02
Turin,14.74,13.8,15.37,scattered clouds,52,3.1,2025-03-27 12:00:02
