City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,10.87,10.87,10.87,broken clouds,84,4.32,2025-03-10 06:36:49
Catania,13.78,12.88,14.15,broken clouds,93,1.54,2025-03-10 06:36:49
Cagliari,10.2,8.88,11.62,fog,87,1.54,2025-03-10 06:36:49
Sassari,10.88,9.38,10.88,scattered clouds,92,3.03,2025-03-10 06:36:49
Bari,13.83,13.19,14.59,clear sky,84,4.63,2025-03-10 06:36:49
Lecce,12.94,12.94,13.25,few clouds,94,4.12,2025-03-10 06:36:49
Naples,14.43,12.34,16.18,broken clouds,77,4.02,2025-03-10 06:36:49
Rome,13.56,12.47,14.06,overcast clouds,87,5.66,2025-03-10 06:36:49
Milan,6.47,5.37,6.82,broken clouds,93,2.57,2025-03-10 06:36:49
Bologna,10.36,9.85,11.45,broken clouds,95,1.54,2025-03-10 06:36:49
Florence,11.5,10.45,12.42,broken clouds,92,1.03,2025-03-10 06:36:49
Genova,5.23,4.49,5.91,light rain,95,0.45,2025-03-10 06:36:49
Turin,2.02,1.48,3.73,overcast clouds,92,0.52,2025-03-10 06:36:49
Palermo,10.87,10.87,10.87,broken clouds,84,4.32,2025-03-10 06:45:04
Catania,13.78,12.88,14.15,broken clouds,93,1.54,2025-03-10 06:45:04
Cagliari,10.2,8.88,11.62,fog,87,1.54,2025-03-10 06:45:04
Sassari,10.88,9.38,10.88,scattered clouds,92,3.03,2025-03-10 06:45:04
Bari,13.83,13.19,14.59,clear sky,84,4.63,2025-03-10 06:45:04
Lecce,12.94,12.94,13.25,few clouds,94,4.12,2025-03-10 06:45:04
Naples,14.7,13.34,15.97,scattered clouds,75,4.02,2025-03-10 06:45:04
Rome,13.56,12.47,14.06,overcast clouds,88,5.66,2025-03-10 06:45:04
Milan,6.47,5.37,6.82,broken clouds,93,2.57,2025-03-10 06:45:04
Bologna,10.36,9.85,11.45,broken clouds,95,1.54,2025-03-10 06:45:04
Florence,11.5,10.45,11.86,broken clouds,92,1.03,2025-03-10 06:45:04
Genova,5.31,4.49,5.91,overcast clouds,94,0.45,2025-03-10 06:45:04
Turin,2.08,1.51,3.73,overcast clouds,92,0.52,2025-03-10 06:45:04
Palermo,11.43,11.43,11.43,broken clouds,81,4.2,2025-03-10 07:00:02
Catania,13.95,12.88,14.71,broken clouds,93,1.54,2025-03-10 07:00:02
Cagliari,9.98,8.88,11.06,fog,87,1.54,2025-03-10 07:00:02
Sassari,10.88,9.38,10.88,scattered clouds,94,3.19,2025-03-10 07:00:02
Bari,13.96,12.81,14.59,clear sky,84,4.63,2025-03-10 07:00:02
Lecce,12.94,12.94,13.81,few clouds,94,4.12,2025-03-10 07:00:02
Naples,14.7,13.34,15.97,scattered clouds,75,2.68,2025-03-10 07:00:02
Rome,13.4,12.47,14.06,light rain,89,5.66,2025-03-10 07:00:02
Milan,6.47,5.37,6.82,broken clouds,93,2.57,2025-03-10 07:00:02
Bologna,10.36,9.85,11.45,broken clouds,95,1.54,2025-03-10 07:00:02
Florence,11.71,10.45,11.86,broken clouds,92,1.03,2025-03-10 07:00:02
Genova,5.42,4.49,6.4,overcast clouds,95,0.89,2025-03-10 07:00:02
Turin,2.13,1.48,3.73,overcast clouds,92,0.79,2025-03-10 07:00:02
Palermo,11.43,11.43,11.43,broken clouds,82,4.2,2025-03-10 07:15:02
Catania,13.97,12.88,14.71,scattered clouds,93,2.06,2025-03-10 07:15:02
Cagliari,9.98,8.88,11.06,mist,85,2.06,2025-03-10 07:15:02
Sassari,11.88,9.38,11.88,scattered clouds,94,3.19,2025-03-10 07:15:02
Bari,14.63,14.19,14.93,clear sky,83,2.57,2025-03-10 07:15:02
Lecce,13.81,13.81,13.81,clear sky,92,5.86,2025-03-10 07:15:02
Naples,14.93,14.34,15.97,scattered clouds,74,3.13,2025-03-10 07:15:02
Rome,13.11,12.47,14.06,drizzle rain,89,6.69,2025-03-10 07:15:02
Milan,5.99,5.37,6.75,broken clouds,95,3.09,2025-03-10 07:15:02
Bologna,10.34,9.85,10.58,few clouds,95,1.03,2025-03-10 07:15:02
Florence,11.73,10.45,11.86,broken clouds,90,1.54,2025-03-10 07:15:02
Genova,5.69,4.49,6.95,overcast clouds,95,0.89,2025-03-10 07:15:02
Turin,2.13,1.48,3.73,overcast clouds,92,0.79,2025-03-10 07:15:02
Palermo,10.87,8.22,10.87,broken clouds,84,4.2,2025-03-10 07:30:04
Catania,13.96,12.88,14.62,scattered clouds,94,2.06,2025-03-10 07:30:04
Cagliari,10.07,8.88,11.06,clear sky,85,2.06,2025-03-10 07:30:04
Sassari,11.88,10.49,11.88,clear sky,92,2.84,2025-03-10 07:30:04
Bari,15.07,14.19,15.49,clear sky,82,2.68,2025-03-10 07:30:04
Lecce,12.94,12.94,14.36,scattered clouds,94,4.63,2025-03-10 07:30:04
Naples,15.11,14.34,15.97,scattered clouds,74,4.47,2025-03-10 07:30:04
Rome,13.48,12.84,14.36,light rain,91,6.69,2025-03-10 07:30:04
Milan,6.05,5.37,7.77,broken clouds,95,3.09,2025-03-10 07:30:04
Bologna,10.29,9.58,11.45,few clouds,80,1.03,2025-03-10 07:30:04
Florence,11.51,10.45,11.86,broken clouds,90,1.54,2025-03-10 07:30:04
Genova,5.7,4.49,6.4,overcast clouds,95,0.45,2025-03-10 07:30:04
Turin,2.1,1.48,3.73,overcast clouds,92,0.79,2025-03-10 07:30:04
Palermo,11.43,8.78,11.43,overcast clouds,83,3.91,2025-03-10 07:45:04
Catania,14.8,12.88,15.82,scattered clouds,92,1.54,2025-03-10 07:45:04
Cagliari,10.29,8.88,11.62,clear sky,87,2.06,2025-03-10 07:45:04
Sassari,11.88,11.04,11.88,clear sky,92,2.84,2025-03-10 07:45:04
Bari,15.4,14.59,15.66,clear sky,80,3.13,2025-03-10 07:45:04
Lecce,12.94,12.94,14.92,scattered clouds,94,4.63,2025-03-10 07:45:04
Naples,14.7,13.34,15.97,scattered clouds,76,3.13,2025-03-10 07:45:04
Rome,13.45,12.47,14.36,moderate rain,92,6.69,2025-03-10 07:45:04
Milan,5.98,5.37,7.77,overcast clouds,94,2.06,2025-03-10 07:45:04
Bologna,10.21,9.58,10.58,scattered clouds,94,0.51,2025-03-10 07:45:04
Florence,11.73,10.45,11.86,broken clouds,90,0.51,2025-03-10 07:45:04
Genova,5.73,4.49,6.4,overcast clouds,95,2.19,2025-03-10 07:45:04
Turin,1.96,0.73,3.45,overcast clouds,93,0.6,2025-03-10 07:45:04
Palermo,11.99,9.89,11.99,overcast clouds,82,3.91,2025-03-10 08:00:02
Catania,14.53,12.88,15.82,scattered clouds,94,1.54,2025-03-10 08:00:02
Cagliari,10.29,8.88,11.62,clear sky,87,2.06,2025-03-10 08:00:02
Sassari,11.88,11.88,11.88,clear sky,92,2.84,2025-03-10 08:00:02
Bari,15.4,15.03,15.66,clear sky,80,5.36,2025-03-10 08:00:02
Lecce,12.94,12.94,14.92,scattered clouds,94,4.63,2025-03-10 08:00:02
Naples,14.84,13.34,17.55,scattered clouds,75,4.47,2025-03-10 08:00:02
Rome,13.34,12.71,14.36,moderate rain,92,6.69,2025-03-10 08:00:02
Milan,6.04,5.37,7.77,overcast clouds,94,2.06,2025-03-10 08:00:02
Bologna,10.21,9.58,10.58,scattered clouds,95,0.51,2025-03-10 08:00:02
Florence,11.66,10.39,12.42,broken clouds,91,0.89,2025-03-10 08:00:02
Genova,5.62,4.49,6.95,overcast clouds,95,2.19,2025-03-10 08:00:02
Turin,2.16,1.48,3.94,overcast clouds,92,0.6,2025-03-10 08:00:02
Palermo,12.54,11.56,12.54,overcast clouds,81,3.91,2025-03-10 08:15:02
Catania,15.73,14.93,15.74,overcast clouds,85,0.76,2025-03-10 08:15:02
Cagliari,11.04,9.05,12.17,clear sky,83,1.54,2025-03-10 08:15:02
Sassari,10.88,10.88,10.88,clear sky,92,2.84,2025-03-10 08:15:02
Bari,15.42,15.14,15.66,clear sky,80,4.02,2025-03-10 08:15:02
Lecce,15.48,15.48,15.48,broken clouds,90,7.02,2025-03-10 08:15:02
Naples,16.46,16.25,17.55,broken clouds,73,4.47,2025-03-10 08:15:02
Rome,13.26,12.47,14.58,overcast clouds,95,5.14,2025-03-10 08:15:02
Milan,6.05,5.82,7.77,overcast clouds,94,1.54,2025-03-10 08:15:02
Bologna,10.78,9.85,11.45,fog,94,0.51,2025-03-10 08:15:02
Florence,11.84,11.01,12.42,broken clouds,93,1.34,2025-03-10 08:15:02
Genova,6.03,4.6,7.51,overcast clouds,95,0.89,2025-03-10 08:15:02
Turin,1.78,1.18,3.94,overcast clouds,92,0.6,2025-03-10 08:15:02
Palermo,13.1,13.1,13.78,overcast clouds,79,3.91,2025-03-10 08:30:02
Catania,16.73,13.0,16.93,mist,83,0.76,2025-03-10 08:30:02
Cagliari,11.04,9.05,12.17,clear sky,82,1.54,2025-03-10 08:30:02
Sassari,10.88,10.88,10.88,broken clouds,80,2.77,2025-03-10 08:30:02
Bari,15.44,15.19,16.14,clear sky,80,4.92,2025-03-10 08:30:02
Lecce,14.94,14.94,15.48,scattered clouds,94,5.14,2025-03-10 08:30:02
Naples,15.58,14.34,16.73,clear sky,73,4.47,2025-03-10 08:30:02
Rome,13.91,13.02,14.4,mist,96,5.14,2025-03-10 08:30:02
Milan,6.19,5.82,7.43,overcast clouds,94,1.54,2025-03-10 08:30:02
Bologna,11.9,11.45,12.24,overcast clouds,92,0.45,2025-03-10 08:30:02
Florence,11.86,10.94,12.97,broken clouds,93,1.03,2025-03-10 08:30:02
Genova,6.27,5.05,7.51,overcast clouds,96,2.19,2025-03-10 08:30:02
Turin,2.55,2.07,4.37,overcast clouds,93,0.6,2025-03-10 08:30:02
Palermo,13.65,13.65,14.89,overcast clouds,78,4.66,2025-03-10 08:45:02
Catania,16.02,13.88,17.4,scattered clouds,87,1.54,2025-03-10 08:45:02
Cagliari,11.04,9.05,12.17,clear sky,82,1.03,2025-03-10 08:45:02
Sassari,11.88,11.88,11.88,broken clouds,80,2.77,2025-03-10 08:45:02
Bari,15.89,15.66,16.25,clear sky,78,5.66,2025-03-10 08:45:02
Lecce,14.94,14.94,15.48,scattered clouds,94,5.14,2025-03-10 08:45:02
Naples,16.55,16.25,17.29,clear sky,71,5.14,2025-03-10 08:45:02
Rome,13.9,13.02,14.4,light rain,95,4.63,2025-03-10 08:45:02
Milan,6.57,6.04,7.75,light rain,93,1.54,2025-03-10 08:45:02
Bologna,12.37,11.45,12.8,broken clouds,90,1.34,2025-03-10 08:45:02
Florence,12.21,11.7,12.97,broken clouds,91,2.57,2025-03-10 08:45:02
Genova,7.02,5.16,7.51,overcast clouds,96,2.18,2025-03-10 08:45:02
Turin,3.09,2.59,4.81,overcast clouds,93,0.41,2025-03-10 08:45:02
Palermo,14.21,14.21,16.0,overcast clouds,78,4.66,2025-03-10 09:00:02
Catania,15.59,13.88,17.15,scattered clouds,88,1.54,2025-03-10 09:00:02
Cagliari,11.27,9.05,12.73,clear sky,82,1.03,2025-03-10 09:00:02
Sassari,11.88,11.88,11.88,broken clouds,80,2.77,2025-03-10 09:00:02
Bari,16.2,16.04,16.7,clear sky,78,5.66,2025-03-10 09:00:02
Lecce,14.94,14.94,15.48,scattered clouds,94,5.14,2025-03-10 09:00:02
Naples,16.55,16.25,17.29,clear sky,71,5.14,2025-03-10 09:00:02
Rome,13.91,13.47,15.06,mist,96,5.66,2025-03-10 09:00:02
Milan,6.75,6.19,7.77,overcast clouds,93,1.54,2025-03-10 09:00:02
Bologna,12.82,12.0,13.35,broken clouds,89,0.89,2025-03-10 09:00:02
Florence,12.42,11.97,12.97,broken clouds,91,2.57,2025-03-10 09:00:02
Genova,6.94,5.6,8.32,overcast clouds,95,0.45,2025-03-10 09:00:02
Turin,3.75,2.59,5.37,overcast clouds,90,0.41,2025-03-10 09:00:02
Palermo,14.76,14.76,15.45,overcast clouds,77,4.66,2025-03-10 09:15:02
Catania,17.18,16.29,17.4,overcast clouds,76,0.89,2025-03-10 09:15:02
Cagliari,12.73,12.15,12.73,overcast clouds,69,0.22,2025-03-10 09:15:02
Sassari,13.88,13.88,13.88,broken clouds,80,2.77,2025-03-10 09:15:02
Bari,16.52,16.21,17.19,few clouds,76,6.71,2025-03-10 09:15:02
Lecce,16.03,16.03,16.03,broken clouds,86,8.74,2025-03-10 09:15:02
Naples,16.96,16.25,17.34,clear sky,70,4.92,2025-03-10 09:15:02
Rome,13.69,13.29,14.5,overcast clouds,92,3.89,2025-03-10 09:15:02
Milan,6.79,6.19,7.98,broken clouds,91,2.06,2025-03-10 09:15:02
Bologna,13.14,12.81,13.69,few clouds,87,3.09,2025-03-10 09:15:02
Florence,12.66,12.25,13.74,broken clouds,91,2.06,2025-03-10 09:15:02
Genova,7.18,6.16,8.87,overcast clouds,95,0.45,2025-03-10 09:15:02
Turin,4.49,3.15,5.37,overcast clouds,86,0.41,2025-03-10 09:15:02
Palermo,14.76,14.76,16.0,overcast clouds,77,5.17,2025-03-10 09:30:02
Catania,16.08,14.88,17.15,few clouds,85,1.54,2025-03-10 09:30:02
Cagliari,13.99,11.05,14.37,scattered clouds,68,0.51,2025-03-10 09:30:02
Sassari,13.88,13.88,13.88,broken clouds,80,2.77,2025-03-10 09:30:02
Bari,16.71,16.3,17.81,few clouds,75,7.15,2025-03-10 09:30:02
Lecce,15.94,15.94,16.03,scattered clouds,88,6.69,2025-03-10 09:30:02
Naples,17.29,16.53,17.84,clear sky,70,4.92,2025-03-10 09:30:02
Rome,14.2,13.0,15.06,mist,95,5.14,2025-03-10 09:30:02
Milan,6.99,6.68,7.98,broken clouds,91,2.06,2025-03-10 09:30:02
Bologna,13.25,12.56,13.36,few clouds,86,3.09,2025-03-10 09:30:02
Florence,12.75,12.34,14.08,broken clouds,90,2.06,2025-03-10 09:30:02
Genova,7.85,5.71,9.04,overcast clouds,91,2.18,2025-03-10 09:30:02
Turin,5.2,3.7,6.18,scattered clouds,86,2.57,2025-03-10 09:30:02
Palermo,15.32,15.32,16.56,overcast clouds,77,5.17,2025-03-10 09:45:02
Catania,17.12,15.86,17.96,few clouds,80,0.51,2025-03-10 09:45:02
Cagliari,13.56,11.05,14.95,clear sky,78,0.51,2025-03-10 09:45:02
Sassari,13.88,13.88,17.15,scattered clouds,66,2.32,2025-03-10 09:45:02
Bari,17.01,16.77,17.81,few clouds,74,5.66,2025-03-10 09:45:02
Lecce,15.94,15.94,16.59,scattered clouds,88,6.69,2025-03-10 09:45:02
Naples,17.29,16.53,17.84,clear sky,70,4.92,2025-03-10 09:45:02
Rome,14.24,13.25,15.06,mist,94,3.09,2025-03-10 09:45:02
Milan,6.99,6.68,7.98,broken clouds,91,1.54,2025-03-10 09:45:02
Bologna,13.3,12.56,14.25,few clouds,85,3.09,2025-03-10 09:45:02
