City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,9.21,9.21,9.21,overcast clouds,91,3.77,2025-03-07 08:54:10
Catania,14.68,13.64,14.88,light rain,86,7.72,2025-03-07 08:54:10
Cagliari,14.15,13.05,14.39,broken clouds,74,5.66,2025-03-07 08:54:10
Sassari,11.88,11.88,11.88,overcast clouds,76,5.66,2025-03-07 08:54:10
Bari,12.15,11.21,12.15,broken clouds,79,0.45,2025-03-07 08:54:10
Lecce,6.94,6.94,6.94,fog,93,0.51,2025-03-07 08:54:10
Naples,11.55,10.34,13.75,broken clouds,68,1.54,2025-03-07 08:54:10
Rome,10.33,8.06,14.36,clear sky,63,2.06,2025-03-07 08:54:10
Milan,9.23,8.02,10.01,clear sky,78,1.74,2025-03-07 08:54:10
Bologna,8.87,7.15,10.02,clear sky,69,1.34,2025-03-07 08:54:10
Florence,11.66,11.41,13.47,clear sky,72,0.92,2025-03-07 08:54:10
Genova,8.78,6.91,10.42,scattered clouds,61,1.63,2025-03-07 08:54:10
Turin,3.79,3.4,6.72,overcast clouds,69,1.28,2025-03-07 08:54:10
Palermo,9.21,9.21,9.21,overcast clouds,91,3.77,2025-03-07 09:00:10
Catania,14.68,13.64,14.88,light rain,86,7.72,2025-03-07 09:00:10
Cagliari,14.15,13.05,14.39,broken clouds,74,5.66,2025-03-07 09:00:10
Sassari,11.88,11.88,11.88,overcast clouds,76,5.66,2025-03-07 09:00:10
Bari,12.15,11.21,12.15,broken clouds,79,0.45,2025-03-07 09:00:10
Lecce,6.94,6.94,6.94,fog,93,0.51,2025-03-07 09:00:10
Naples,11.55,10.34,13.75,broken clouds,68,1.54,2025-03-07 09:00:10
Rome,10.33,8.06,14.36,clear sky,63,2.06,2025-03-07 09:00:10
Milan,9.23,8.02,10.01,clear sky,78,1.74,2025-03-07 09:00:10
Bologna,8.87,7.15,10.02,clear sky,69,1.34,2025-03-07 09:00:10
Florence,11.66,11.41,13.47,clear sky,72,0.92,2025-03-07 09:00:10
Genova,8.78,6.91,10.42,scattered clouds,61,1.63,2025-03-07 09:00:10
Turin,3.79,3.4,6.72,overcast clouds,69,1.28,2025-03-07 09:00:10
Palermo,9.76,9.76,9.76,overcast clouds,90,3.77,2025-03-07 09:15:06
Catania,14.7,13.64,14.88,broken clouds,85,8.23,2025-03-07 09:15:06
Cagliari,14.09,13.88,14.39,broken clouds,73,4.47,2025-03-07 09:15:06
Sassari,11.88,11.88,14.38,overcast clouds,76,5.66,2025-03-07 09:15:06
Bari,11.72,11.19,12.15,clear sky,81,1.03,2025-03-07 09:15:06
Lecce,15.19,15.19,15.19,few clouds,47,2.49,2025-03-07 09:15:06
Naples,13.99,13.95,14.3,overcast clouds,63,0.45,2025-03-07 09:15:06
Rome,11.07,10.14,14.92,broken clouds,58,1.24,2025-03-07 09:15:06
Milan,10.11,8.7,11.08,clear sky,76,0.45,2025-03-07 09:15:06
Bologna,9.28,7.71,10.03,clear sky,67,2.06,2025-03-07 09:15:06
Florence,11.77,11.41,14.02,clear sky,72,0.92,2025-03-07 09:15:06
Genova,9.66,8.38,11.16,scattered clouds,59,1.63,2025-03-07 09:15:06
Turin,4.26,3.24,6.51,overcast clouds,67,1.28,2025-03-07 09:15:06
Palermo,9.76,9.76,9.76,overcast clouds,90,3.77,2025-03-07 09:30:06
Catania,14.68,13.64,14.88,light rain,86,8.23,2025-03-07 09:30:06
Cagliari,14.24,13.05,14.93,broken clouds,74,5.14,2025-03-07 09:30:06
Sassari,11.88,11.88,14.38,overcast clouds,67,6.87,2025-03-07 09:30:06
Bari,12.35,11.19,12.71,clear sky,77,1.03,2025-03-07 09:30:06
Lecce,10.94,10.94,11.59,few clouds,100,1.03,2025-03-07 09:30:06
Naples,13.64,12.34,14.86,broken clouds,58,1.54,2025-03-07 09:30:06
Rome,10.62,9.06,14.5,clear sky,67,2.06,2025-03-07 09:30:06
Milan,11.26,8.97,12.21,clear sky,69,0.45,2025-03-07 09:30:06
Bologna,10.8,8.82,11.14,clear sky,60,0.45,2025-03-07 09:30:06
Florence,10.53,8.16,13.79,clear sky,76,0.82,2025-03-07 09:30:06
Genova,10.19,8.76,11.16,scattered clouds,55,1.63,2025-03-07 09:30:06
Turin,5.16,4.35,7.21,clear sky,65,0.51,2025-03-07 09:30:06
Palermo,9.76,9.76,9.76,overcast clouds,90,3.13,2025-03-07 09:45:03
Catania,14.69,14.0,14.88,light rain,86,9.77,2025-03-07 09:45:03
Cagliari,14.91,14.88,15.49,broken clouds,70,4.12,2025-03-07 09:45:03
Sassari,12.88,12.88,14.38,overcast clouds,67,6.87,2025-03-07 09:45:03
Bari,13.45,12.19,13.82,clear sky,70,2.06,2025-03-07 09:45:03
Lecce,10.94,10.94,10.94,few clouds,100,1.03,2025-03-07 09:45:03
Naples,14.19,13.34,15.42,few clouds,56,2.06,2025-03-07 09:45:03
Rome,11.33,9.83,15.95,clear sky,61,2.57,2025-03-07 09:45:03
Milan,11.46,9.81,12.98,clear sky,64,1.54,2025-03-07 09:45:03
Bologna,10.78,9.37,11.7,clear sky,61,1.54,2025-03-07 09:45:03
Florence,11.92,11.41,15.11,clear sky,73,0.82,2025-03-07 09:45:03
Genova,10.56,8.13,11.26,scattered clouds,54,2.68,2025-03-07 09:45:03
Turin,5.83,5.37,8.18,overcast clouds,65,0.93,2025-03-07 09:45:03
Palermo,10.32,10.32,10.32,overcast clouds,90,3.13,2025-03-07 10:00:02
Catania,14.67,13.81,14.88,light rain,87,9.77,2025-03-07 10:00:02
Cagliari,14.91,14.88,15.49,broken clouds,69,4.47,2025-03-07 10:00:02
Sassari,12.88,12.88,16.04,overcast clouds,67,6.87,2025-03-07 10:00:02
Bari,13.87,12.19,14.63,clear sky,68,2.06,2025-03-07 10:00:02
Lecce,10.94,10.94,13.25,few clouds,100,1.03,2025-03-07 10:00:02
Naples,14.51,13.34,15.62,few clouds,53,2.06,2025-03-07 10:00:02
Rome,12.0,11.06,15.05,clear sky,64,2.57,2025-03-07 10:00:02
Milan,11.75,9.82,13.32,clear sky,63,1.54,2025-03-07 10:00:02
Bologna,11.19,9.85,11.7,clear sky,61,1.54,2025-03-07 10:00:02
Florence,12.44,11.97,15.13,clear sky,71,0.82,2025-03-07 10:00:02
Genova,11.19,8.2,11.95,scattered clouds,53,1.34,2025-03-07 10:00:02
Turin,5.93,5.62,8.18,overcast clouds,63,0.93,2025-03-07 10:00:02
Palermo,10.32,9.34,10.32,overcast clouds,90,3.13,2025-03-07 10:15:02
Catania,14.71,13.81,14.88,light rain,87,8.23,2025-03-07 10:15:02
Cagliari,14.91,14.88,15.49,broken clouds,70,4.12,2025-03-07 10:15:02
Sassari,14.88,14.88,16.04,overcast clouds,67,6.87,2025-03-07 10:15:02
Bari,13.98,13.26,14.63,clear sky,68,3.6,2025-03-07 10:15:02
Lecce,10.94,10.94,13.81,few clouds,100,1.03,2025-03-07 10:15:02
Naples,15.26,14.34,16.18,clear sky,51,2.06,2025-03-07 10:15:02
Rome,14.52,12.06,16.51,clear sky,54,2.57,2025-03-07 10:15:02
Milan,12.77,10.92,14.09,clear sky,65,1.34,2025-03-07 10:15:02
Bologna,11.6,10.49,12.24,clear sky,58,1.03,2025-03-07 10:15:02
Florence,12.04,10.39,14.34,clear sky,70,0.82,2025-03-07 10:15:02
Genova,11.46,9.24,11.95,scattered clouds,52,0.89,2025-03-07 10:15:02
Turin,6.61,6.18,8.73,overcast clouds,62,0.93,2025-03-07 10:15:02
Palermo,10.32,9.89,10.32,overcast clouds,90,3.13,2025-03-07 10:30:02
Catania,14.66,13.81,14.88,light rain,89,8.23,2025-03-07 10:30:02
Cagliari,15.22,14.05,15.51,broken clouds,70,4.63,2025-03-07 10:30:02
Sassari,14.88,14.88,16.04,overcast clouds,67,6.87,2025-03-07 10:30:02
Bari,14.07,12.25,15.1,clear sky,72,3.6,2025-03-07 10:30:02
Lecce,13.94,13.94,14.92,few clouds,94,2.57,2025-03-07 10:30:02
Naples,15.44,14.34,16.25,clear sky,50,2.06,2025-03-07 10:30:02
Rome,13.4,12.06,16.41,clear sky,60,2.57,2025-03-07 10:30:02
Milan,13.05,11.48,14.65,clear sky,64,0.45,2025-03-07 10:30:02
Bologna,12.25,12.15,12.56,clear sky,57,0.89,2025-03-07 10:30:02
Florence,12.8,10.94,15.69,few clouds,69,0.92,2025-03-07 10:30:02
Genova,10.5,8.68,11.91,scattered clouds,51,3.6,2025-03-07 10:30:02
Turin,7.36,6.35,8.18,clear sky,59,0.51,2025-03-07 10:30:02
Palermo,10.32,9.89,10.32,overcast clouds,91,2.85,2025-03-07 10:45:02
Catania,14.6,14.0,14.71,light rain,90,1.79,2025-03-07 10:45:02
Cagliari,15.0,14.05,15.49,broken clouds,70,5.14,2025-03-07 10:45:02
Sassari,15.88,15.88,16.04,overcast clouds,59,7.12,2025-03-07 10:45:02
Bari,14.09,12.25,14.63,clear sky,73,3.6,2025-03-07 10:45:02
Lecce,13.94,13.94,15.48,few clouds,94,2.57,2025-03-07 10:45:02
Naples,15.54,15.34,16.73,clear sky,48,2.06,2025-03-07 10:45:02
Rome,13.83,12.83,17.06,clear sky,59,2.57,2025-03-07 10:45:02
Milan,13.49,12.31,14.43,clear sky,62,0.89,2025-03-07 10:45:02
Bologna,12.27,11.85,12.92,clear sky,55,1.03,2025-03-07 10:45:02
Florence,12.88,12.05,15.45,few clouds,68,0.92,2025-03-07 10:45:02
Genova,11.73,9.05,12.81,scattered clouds,51,1.34,2025-03-07 10:45:02
Turin,8.05,7.45,9.99,overcast clouds,55,1.56,2025-03-07 10:45:02
