City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Milan,11.3,9.81,13.26,clear sky,80,1.03,2025-04-11 02:26:35
Bologna,9.78,9.47,10.02,clear sky,83,1.03,2025-04-11 02:26:35
Florence,9.87,8.74,12.68,clear sky,83,2.06,2025-04-11 02:26:35
Genova,7.87,6.47,9.5,few clouds,78,2.06,2025-04-11 02:26:35
Turin,8.47,6.84,9.62,clear sky,61,2.83,2025-04-11 02:26:35
Palermo,9.21,7.67,9.21,clear sky,68,0.76,2025-04-11 07:58:02
Catania,12.85,7.0,12.96,clear sky,69,1.71,2025-04-11 07:58:02
Cagliari,10.98,8.05,12.73,few clouds,81,1.54,2025-04-11 07:58:02
Sassari,5.88,5.88,5.88,clear sky,83,1.93,2025-04-11 07:58:02
Bari,11.18,10.19,12.37,clear sky,68,2.06,2025-04-11 07:58:02
Lecce,7.94,7.94,11.59,clear sky,93,3.09,2025-04-11 07:58:02
Naples,12.04,11.34,14.22,clear sky,71,1.03,2025-04-11 07:58:02
Rome,11.01,8.06,14.12,clear sky,81,1.54,2025-04-11 07:58:02
Milan,11.05,9.69,11.68,clear sky,85,0.59,2025-04-11 07:58:02
Bologna,13.01,10.7,13.36,clear sky,71,1.95,2025-04-11 07:58:02
Florence,10.1,8.16,11.72,clear sky,86,0.43,2025-04-11 07:58:02
Genova,8.16,6.87,10.05,clear sky,75,2.57,2025-04-11 07:58:02
Turin,6.18,5.18,8.17,clear sky,62,1.86,2025-04-11 07:58:02
Palermo,9.76,7.67,9.76,clear sky,71,0.76,2025-04-11 08:00:05
Catania,10.43,6.88,12.96,clear sky,79,2.06,2025-04-11 08:00:05
Cagliari,10.98,8.05,12.73,few clouds,81,1.54,2025-04-11 08:00:05
Sassari,5.88,5.88,5.88,clear sky,83,1.93,2025-04-11 08:00:05
Bari,11.18,10.19,12.37,clear sky,68,2.06,2025-04-11 08:00:05
Lecce,7.94,7.94,11.59,clear sky,93,3.09,2025-04-11 08:00:05
Naples,12.04,11.34,14.22,clear sky,71,1.03,2025-04-11 08:00:05
Rome,11.01,8.06,14.12,clear sky,81,1.54,2025-04-11 08:00:05
Milan,11.05,9.69,11.68,clear sky,85,0.59,2025-04-11 08:00:05
Bologna,13.01,10.7,13.36,clear sky,71,1.95,2025-04-11 08:00:05
Florence,10.1,8.16,11.72,clear sky,86,0.43,2025-04-11 08:00:05
Genova,8.16,6.87,10.05,clear sky,75,2.57,2025-04-11 08:00:05
Turin,6.2,5.18,8.38,clear sky,62,1.86,2025-04-11 08:00:05
Palermo,10.32,9.34,10.32,clear sky,74,0.76,2025-04-11 08:15:03
Catania,14.07,14.07,15.18,clear sky,64,1.71,2025-04-11 08:15:03
Cagliari,13.28,13.28,13.82,clear sky,64,0.39,2025-04-11 08:15:03
Sassari,6.88,6.88,6.88,clear sky,83,1.93,2025-04-11 08:15:03
Bari,11.7,11.21,12.92,clear sky,68,3.09,2025-04-11 08:15:03
Lecce,11.59,11.59,11.59,clear sky,78,5.11,2025-04-11 08:15:03
Naples,13.34,12.34,14.58,clear sky,68,1.03,2025-04-11 08:15:03
Rome,12.44,9.06,14.19,clear sky,73,1.54,2025-04-11 08:15:03
Milan,11.08,9.52,12.19,clear sky,84,0.51,2025-04-11 08:15:03
Bologna,13.29,11.81,13.35,clear sky,72,0.45,2025-04-11 08:15:03
Florence,9.85,8.72,12.28,few clouds,89,0.51,2025-04-11 08:15:03
Genova,8.24,7.09,10.15,clear sky,76,0.89,2025-04-11 08:15:03
Turin,6.65,5.73,8.38,clear sky,67,1.86,2025-04-11 08:15:03
Palermo,10.87,10.87,11.0,clear sky,76,0.76,2025-04-11 08:30:07
Catania,11.85,7.88,14.62,clear sky,76,3.09,2025-04-11 08:30:07
Cagliari,12.43,9.05,14.93,clear sky,79,1.03,2025-04-11 08:30:07
Sassari,6.88,6.88,6.88,clear sky,82,1.93,2025-04-11 08:30:07
Bari,12.46,12.19,13.36,clear sky,66,3.09,2025-04-11 08:30:07
Lecce,11.94,11.94,12.7,clear sky,87,3.09,2025-04-11 08:30:07
Naples,12.95,12.34,15.13,clear sky,67,1.03,2025-04-11 08:30:07
Rome,12.83,9.06,13.93,clear sky,73,1.54,2025-04-11 08:30:07
Milan,11.6,9.82,12.3,clear sky,83,0.51,2025-04-11 08:30:07
Bologna,14.11,12.71,14.47,clear sky,67,1.95,2025-04-11 08:30:07
Florence,10.09,8.72,12.28,few clouds,88,0.51,2025-04-11 08:30:07
Genova,9.89,8.2,11.4,clear sky,75,3.09,2025-04-11 08:30:07
Turin,7.53,7.15,9.29,clear sky,64,1.86,2025-04-11 08:30:07
Palermo,10.87,10.87,12.11,clear sky,73,1.37,2025-04-11 08:45:03
Catania,12.38,8.88,14.62,clear sky,70,3.09,2025-04-11 08:45:03
Cagliari,13.15,11.88,16.04,clear sky,79,1.03,2025-04-11 08:45:03
Sassari,8.88,8.88,8.88,clear sky,69,1.36,2025-04-11 08:45:03
Bari,13.5,12.88,14.59,clear sky,62,2.57,2025-04-11 08:45:03
Lecce,11.94,11.94,13.25,clear sky,87,3.09,2025-04-11 08:45:03
Naples,12.95,12.34,15.13,clear sky,67,2.06,2025-04-11 08:45:03
Rome,13.07,10.06,15.47,clear sky,72,1.54,2025-04-11 08:45:03
Milan,12.73,11.2,13.97,clear sky,81,0.51,2025-04-11 08:45:03
Bologna,14.97,13.26,15.03,clear sky,65,0.45,2025-04-11 08:45:03
Florence,11.29,10.67,11.72,scattered clouds,79,1.03,2025-04-11 08:45:03
Genova,10.84,8.76,11.95,clear sky,72,1.43,2025-04-11 08:45:03
Turin,9.06,7.45,11.66,clear sky,59,0.97,2025-04-11 08:45:03
Palermo,11.43,11.43,12.11,clear sky,79,1.39,2025-04-11 09:00:03
Catania,13.06,8.88,15.74,clear sky,72,3.09,2025-04-11 09:00:03
Cagliari,13.38,11.88,16.6,clear sky,79,1.03,2025-04-11 09:00:03
Sassari,8.88,8.88,8.88,clear sky,69,1.29,2025-04-11 09:00:03
Bari,13.81,13.36,14.19,clear sky,61,2.57,2025-04-11 09:00:03
Lecce,11.94,11.94,13.81,clear sky,87,3.09,2025-04-11 09:00:03
Naples,12.95,12.34,15.13,clear sky,66,2.06,2025-04-11 09:00:03
Rome,13.58,10.06,16.03,clear sky,71,1.54,2025-04-11 09:00:03
Milan,12.84,11.75,14.65,clear sky,75,0.51,2025-04-11 09:00:03
Bologna,15.52,13.26,15.59,clear sky,63,0.45,2025-04-11 09:00:03
Florence,11.66,10.82,12.81,scattered clouds,78,1.03,2025-04-11 09:00:03
Genova,10.99,9.6,11.95,clear sky,72,1.42,2025-04-11 09:00:03
Turin,9.22,7.59,12.21,clear sky,70,0.58,2025-04-11 09:00:03
Palermo,11.99,11.99,11.99,clear sky,75,1.39,2025-04-11 09:15:02
Catania,15.74,15.74,16.85,clear sky,62,2.06,2025-04-11 09:15:02
Cagliari,14.2,12.88,16.6,clear sky,76,0.89,2025-04-11 09:15:02
Sassari,9.88,9.88,9.88,clear sky,69,1.29,2025-04-11 09:15:02
Bari,14.17,13.82,15.7,clear sky,61,3.13,2025-04-11 09:15:02
Lecce,13.81,13.81,13.81,clear sky,75,7.56,2025-04-11 09:15:02
Naples,13.85,13.34,15.69,clear sky,63,2.57,2025-04-11 09:15:02
Rome,14.15,11.89,16.03,clear sky,64,0.12,2025-04-11 09:15:02
Milan,13.8,12.59,15.08,clear sky,77,0.89,2025-04-11 09:15:02
Bologna,16.21,13.83,16.7,clear sky,62,1.54,2025-04-11 09:15:02
Florence,11.38,10.41,12.83,broken clouds,84,1.03,2025-04-11 09:15:02
Genova,11.01,10.16,11.72,clear sky,78,1.42,2025-04-11 09:15:02
Turin,9.98,8.7,11.45,clear sky,66,0.58,2025-04-11 09:15:02
Palermo,12.54,12.54,12.54,clear sky,73,1.39,2025-04-11 09:30:02
Catania,14.07,10.88,16.29,clear sky,69,4.12,2025-04-11 09:30:02
Cagliari,14.43,12.88,16.62,clear sky,76,1.34,2025-04-11 09:30:02
Sassari,9.88,9.88,9.88,clear sky,69,1.29,2025-04-11 09:30:02
Bari,14.48,14.19,15.7,clear sky,62,3.13,2025-04-11 09:30:02
Lecce,14.94,14.36,14.94,few clouds,72,4.63,2025-04-11 09:30:02
Naples,13.85,13.34,16.18,clear sky,63,2.57,2025-04-11 09:30:02
Rome,12.84,11.06,16.41,clear sky,78,2.06,2025-04-11 09:30:02
Milan,14.38,13.42,15.76,clear sky,75,0.51,2025-04-11 09:30:02
Bologna,16.52,13.85,16.7,clear sky,60,1.54,2025-04-11 09:30:02
Florence,11.76,10.82,13.53,broken clouds,84,1.03,2025-04-11 09:30:02
Genova,10.89,8.68,12.98,clear sky,78,3.6,2025-04-11 09:30:02
Turin,10.76,9.35,11.51,clear sky,62,1.03,2025-04-11 09:30:02
Palermo,13.1,13.1,13.1,clear sky,68,1.92,2025-04-11 09:45:03
Catania,15.44,12.88,17.96,clear sky,63,3.09,2025-04-11 09:45:03
Cagliari,15.24,13.88,17.17,few clouds,76,1.54,2025-04-11 09:45:03
Sassari,11.88,11.88,11.88,clear sky,58,0.68,2025-04-11 09:45:03
Bari,14.72,14.37,15.19,clear sky,63,3.58,2025-04-11 09:45:03
Lecce,14.94,14.92,14.94,few clouds,72,4.63,2025-04-11 09:45:03
Naples,14.76,14.34,16.73,clear sky,56,2.57,2025-04-11 09:45:03
Rome,14.54,11.83,18.26,clear sky,68,1.03,2025-04-11 09:45:03
Milan,15.11,13.97,16.64,clear sky,72,1.03,2025-04-11 09:45:03
Bologna,17.37,14.85,17.8,clear sky,58,0.51,2025-04-11 09:45:03
Florence,13.42,12.89,14.34,clear sky,75,0.45,2025-04-11 09:45:03
Genova,11.13,9.49,12.81,clear sky,77,4.63,2025-04-11 09:45:03
Turin,12.17,9.91,14.44,clear sky,57,2.14,2025-04-11 09:45:03
Palermo,14.21,14.21,16.0,clear sky,64,1.92,2025-04-11 10:00:03
Catania,15.44,12.88,16.85,clear sky,61,3.09,2025-04-11 10:00:03
Cagliari,15.24,13.88,17.17,few clouds,75,1.79,2025-04-11 10:00:03
Sassari,11.88,11.88,11.88,clear sky,58,0.68,2025-04-11 10:00:03
Bari,14.89,14.37,15.19,clear sky,63,4.92,2025-04-11 10:00:03
Lecce,14.94,14.92,14.94,few clouds,72,4.63,2025-04-11 10:00:03
Naples,14.88,14.34,17.29,clear sky,56,2.57,2025-04-11 10:00:03
Rome,15.08,13.29,17.62,clear sky,66,1.02,2025-04-11 10:00:03
Milan,15.17,14.25,16.64,clear sky,71,1.03,2025-04-11 10:00:03
Bologna,17.7,14.85,18.35,clear sky,57,0.51,2025-04-11 10:00:03
Florence,12.94,12.81,13.79,clear sky,81,0.45,2025-04-11 10:00:03
Genova,11.57,9.76,13.2,clear sky,76,4.63,2025-04-11 10:00:03
Turin,13.04,10.45,14.29,clear sky,55,2.14,2025-04-11 10:00:03
Palermo,14.76,14.76,14.76,clear sky,59,1.92,2025-04-11 10:15:03
Catania,16.87,14.88,17.96,clear sky,56,3.6,2025-04-11 10:15:03
Cagliari,16.41,15.88,17.17,few clouds,69,1.79,2025-04-11 10:15:03
Sassari,14.88,14.88,14.88,clear sky,57,0.68,2025-04-11 10:15:03
Bari,15.22,14.93,15.75,clear sky,64,3.6,2025-04-11 10:15:03
Lecce,15.48,15.48,15.48,clear sky,73,7.06,2025-04-11 10:15:03
Naples,15.78,15.34,18.4,clear sky,56,2.06,2025-04-11 10:15:03
Rome,16.26,14.06,18.63,clear sky,63,1.03,2025-04-11 10:15:03
Milan,15.52,14.93,16.87,clear sky,70,2.06,2025-04-11 10:15:03
Bologna,17.68,15.5,17.92,clear sky,56,1.03,2025-04-11 10:15:03
Florence,13.58,12.83,14.34,clear sky,82,1.46,2025-04-11 10:15:03
Genova,11.83,10.6,13.07,clear sky,76,4.63,2025-04-11 10:15:03
Turin,13.66,11.02,15.4,clear sky,55,2.14,2025-04-11 10:15:03
Palermo,15.32,15.32,15.32,clear sky,54,1.92,2025-04-11 10:30:02
Catania,16.45,14.88,17.53,clear sky,57,3.6,2025-04-11 10:30:02
Cagliari,16.72,15.88,17.73,few clouds,70,2.06,2025-04-11 10:30:02
Sassari,14.88,14.88,14.88,clear sky,57,0.68,2025-04-11 10:30:02
Bari,15.03,14.37,15.75,clear sky,65,5.36,2025-04-11 10:30:02
Lecce,14.94,14.94,15.48,scattered clouds,72,4.63,2025-04-11 10:30:02
Naples,16.27,14.9,18.11,clear sky,56,2.06,2025-04-11 10:30:02
Rome,15.63,14.06,18.73,clear sky,69,1.03,2025-04-11 10:30:02
Milan,15.83,14.93,17.5,clear sky,69,2.06,2025-04-11 10:30:02
Bologna,17.72,15.85,18.47,clear sky,55,1.03,2025-04-11 10:30:02
Florence,12.85,11.82,15.05,broken clouds,82,1.54,2025-04-11 10:30:02
Genova,12.04,10.68,12.83,clear sky,77,5.14,2025-04-11 10:30:02
Turin,14.24,11.45,15.95,clear sky,51,2.14,2025-04-11 10:30:02
Palermo,15.87,15.87,17.11,clear sky,57,1.68,2025-04-11 10:45:02
Catania,17.15,15.88,17.96,clear sky,55,3.6,2025-04-11 10:45:02
Cagliari,17.03,16.05,17.17,few clouds,69,3.6,2025-04-11 10:45:02
Sassari,15.88,15.88,15.88,clear sky,49,0.65,2025-04-11 10:45:02
Bari,15.35,14.93,16.19,clear sky,67,3.6,2025-04-11 10:45:02
Lecce,14.94,14.94,16.03,scattered clouds,72,4.63,2025-04-11 10:45:02
Naples,17.75,17.34,18.95,clear sky,54,1.03,2025-04-11 10:45:02
Rome,15.9,14.83,18.73,clear sky,67,1.03,2025-04-11 10:45:02
Milan,16.35,15.49,18.06,clear sky,67,2.06,2025-04-11 10:45:02
Bologna,18.33,17.16,19.03,clear sky,53,0.89,2025-04-11 10:45:02
Florence,15.13,13.72,15.45,clear sky,71,2.24,2025-04-11 10:45:02
Genova,11.83,10.42,12.83,clear sky,79,5.14,2025-04-11 10:45:02
Turin,14.38,11.45,15.95,clear sky,50,2.87,2025-04-11 10:45:02
Palermo,16.43,16.43,16.56,clear sky,56,1.68,2025-04-11 11:00:03
Catania,17.15,15.88,17.96,clear sky,56,3.6,2025-04-11 11:00:03
Cagliari,17.03,16.05,17.17,few clouds,68,3.6,2025-04-11 11:00:03
Sassari,15.88,15.88,15.88,clear sky,49,0.65,2025-04-11 11:00:03
Bari,15.3,14.37,16.19,clear sky,66,4.02,2025-04-11 11:00:03
Lecce,14.94,14.94,16.59,scattered clouds,72,4.63,2025-04-11 11:00:03
Naples,17.75,17.34,18.95,clear sky,55,3.58,2025-04-11 11:00:03
Rome,17.04,16.06,19.29,clear sky,64,1.03,2025-04-11 11:00:03
Milan,17.1,16.2,18.32,clear sky,69,1.34,2025-04-11 11:00:03
Bologna,18.57,17.71,19.03,clear sky,53,0.89,2025-04-11 11:00:03
