City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,6.43,6.43,6.43,broken clouds,93,1.68,2025-02-03 08:08:08
Catania,10.66,10.0,11.59,broken clouds,86,4.02,2025-02-03 08:08:08
Cagliari,9.37,8.88,9.95,mist,93,2.57,2025-02-03 08:08:08
Sassari,9.88,9.88,10.49,broken clouds,90,3.3,2025-02-03 08:08:08
Bari,9.64,9.08,10.7,broken clouds,92,2.06,2025-02-03 08:08:08
Lecce,11.16,11.16,11.16,clear sky,94,2.63,2025-02-03 08:08:08
Naples,11.13,10.62,11.44,scattered clouds,82,2.57,2025-02-03 08:08:08
Rome,8.71,8.0,10.4,light rain,90,5.14,2025-02-03 08:08:08
Milan,4.4,3.82,5.01,clear sky,93,0.96,2025-02-03 08:08:08
Bologna,6.68,4.85,6.7,fog,93,1.79,2025-02-03 08:08:08
Florence,10.36,8.39,10.82,clear sky,65,7.6,2025-02-03 08:08:08
Genova,5.69,4.86,5.91,clear sky,63,4.92,2025-02-03 08:08:08
Turin,-1.18,-1.6,1.51,clear sky,88,4.15,2025-02-03 08:08:08
Palermo,6.43,6.43,6.43,broken clouds,93,1.68,2025-02-03 08:15:05
Catania,10.64,10.0,10.82,broken clouds,86,4.02,2025-02-03 08:15:05
Cagliari,9.37,8.88,9.95,mist,93,2.57,2025-02-03 08:15:05
Sassari,9.88,9.88,10.49,broken clouds,90,3.3,2025-02-03 08:15:05
Bari,9.64,9.08,10.7,broken clouds,92,2.06,2025-02-03 08:15:05
Lecce,11.16,11.16,11.16,clear sky,94,2.63,2025-02-03 08:15:05
Naples,11.13,10.62,11.44,scattered clouds,82,2.57,2025-02-03 08:15:05
Rome,8.71,8.0,10.4,light rain,90,5.14,2025-02-03 08:15:05
Milan,4.4,3.82,5.01,clear sky,93,0.96,2025-02-03 08:15:05
Bologna,6.69,5.14,6.7,overcast clouds,94,1.34,2025-02-03 08:15:05
Florence,10.36,8.39,10.82,clear sky,65,7.6,2025-02-03 08:15:05
Genova,5.69,4.86,5.84,clear sky,62,4.47,2025-02-03 08:15:05
Turin,-1.59,-1.7,0.95,clear sky,88,4.15,2025-02-03 08:15:05
Palermo,6.43,6.0,6.43,broken clouds,93,1.2,2025-02-03 08:30:02
Catania,10.25,9.85,10.82,broken clouds,88,4.47,2025-02-03 08:30:02
Cagliari,9.37,8.05,9.95,mist,93,2.57,2025-02-03 08:30:02
Sassari,9.88,9.88,11.04,broken clouds,90,3.3,2025-02-03 08:30:02
Bari,9.63,9.08,10.19,broken clouds,91,2.06,2025-02-03 08:30:02
Lecce,8.94,8.94,8.94,mist,93,2.06,2025-02-03 08:30:02
Naples,11.27,9.9,11.34,scattered clouds,82,2.57,2025-02-03 08:30:02
Rome,8.29,7.83,10.4,light rain,94,5.14,2025-02-03 08:30:02
Milan,4.4,3.82,5.01,clear sky,93,0.96,2025-02-03 08:30:02
Bologna,6.69,5.14,6.7,overcast clouds,93,0.89,2025-02-03 08:30:02
Florence,10.38,8.39,10.82,clear sky,66,1.03,2025-02-03 08:30:02
Genova,5.72,5.15,6.83,clear sky,66,3.13,2025-02-03 08:30:02
Turin,-1.54,-1.7,0.92,clear sky,89,4.15,2025-02-03 08:30:02
Palermo,6.99,6.0,6.99,broken clouds,93,1.2,2025-02-03 08:45:02
Catania,10.54,9.88,11.04,light intensity drizzle,85,5.66,2025-02-03 08:45:02
Cagliari,9.46,8.05,9.95,fog,93,2.57,2025-02-03 08:45:02
Sassari,9.88,9.88,11.6,broken clouds,81,4.6,2025-02-03 08:45:02
Bari,10.11,9.63,11.25,scattered clouds,92,2.06,2025-02-03 08:45:02
Lecce,8.94,8.94,8.94,mist,93,2.06,2025-02-03 08:45:02
Naples,11.99,9.9,12.34,scattered clouds,78,3.09,2025-02-03 08:45:02
Rome,8.32,7.83,10.4,light rain,94,4.12,2025-02-03 08:45:02
Milan,4.35,3.41,5.54,clear sky,94,1.08,2025-02-03 08:45:02
Bologna,7.24,5.7,7.25,broken clouds,93,0.89,2025-02-03 08:45:02
Florence,10.55,9.9,10.85,clear sky,68,5.36,2025-02-03 08:45:02
Genova,5.73,5.15,7.38,clear sky,66,3.58,2025-02-03 08:45:02
Turin,0.29,-0.56,2.06,clear sky,65,3.64,2025-02-03 08:45:02
Palermo,7.54,6.0,7.54,broken clouds,93,1.2,2025-02-03 09:00:02
Catania,10.56,9.88,11.59,light intensity drizzle,84,5.66,2025-02-03 09:00:02
Cagliari,9.46,8.05,9.95,fog,93,2.57,2025-02-03 09:00:02
Sassari,9.88,9.88,12.15,broken clouds,81,4.6,2025-02-03 09:00:02
Bari,10.25,10.03,11.25,scattered clouds,92,2.06,2025-02-03 09:00:02
Lecce,8.94,8.94,8.94,mist,93,2.06,2025-02-03 09:00:02
Naples,12.01,11.44,12.34,scattered clouds,77,3.09,2025-02-03 09:00:02
Rome,8.27,7.83,10.85,light rain,91,4.12,2025-02-03 09:00:02
Milan,4.69,3.41,5.57,clear sky,94,1.08,2025-02-03 09:00:02
Bologna,7.24,5.7,7.25,broken clouds,92,0.89,2025-02-03 09:00:02
Florence,10.6,8.94,11.52,clear sky,68,4.47,2025-02-03 09:00:02
Genova,5.73,5.15,7.58,clear sky,66,2.24,2025-02-03 09:00:02
Turin,-1.3,-1.7,2.27,clear sky,90,3.64,2025-02-03 09:00:02
Palermo,8.1,6.56,8.1,broken clouds,93,1.2,2025-02-03 09:15:02
Catania,11.0,10.74,11.97,broken clouds,80,3.6,2025-02-03 09:15:02
Cagliari,9.46,8.05,9.95,fog,93,2.57,2025-02-03 09:15:02
Sassari,10.88,10.88,12.15,broken clouds,81,4.6,2025-02-03 09:15:02
Bari,10.56,10.03,11.81,scattered clouds,91,2.06,2025-02-03 09:15:02
Lecce,8.94,8.94,8.94,mist,93,2.06,2025-02-03 09:15:02
Naples,12.61,11.44,13.34,scattered clouds,75,2.06,2025-02-03 09:15:02
Rome,8.99,8.29,11.34,clear sky,90,3.6,2025-02-03 09:15:02
Milan,4.95,3.41,5.57,clear sky,94,1.08,2025-02-03 09:15:02
Bologna,7.53,5.85,7.8,broken clouds,92,1.54,2025-02-03 09:15:02
Florence,10.96,9.5,12.07,clear sky,66,3.58,2025-02-03 09:15:02
Genova,6.58,5.6,7.94,clear sky,64,4.02,2025-02-03 09:15:02
Turin,0.68,-0.56,2.62,clear sky,65,3.64,2025-02-03 09:15:02
Palermo,8.1,6.56,8.1,broken clouds,92,1.2,2025-02-03 09:30:02
Catania,10.66,9.85,11.97,broken clouds,83,3.6,2025-02-03 09:30:02
Cagliari,9.77,8.05,10.51,fog,93,2.57,2025-02-03 09:30:02
Sassari,10.88,10.88,13.27,broken clouds,81,4.6,2025-02-03 09:30:02
Bari,10.89,10.66,11.81,scattered clouds,90,2.06,2025-02-03 09:30:02
Lecce,11.94,11.94,13.25,scattered clouds,94,2.57,2025-02-03 09:30:02
Naples,12.75,12.29,13.34,scattered clouds,76,2.06,2025-02-03 09:30:02
Rome,8.46,7.83,11.58,scattered clouds,94,3.6,2025-02-03 09:30:02
Milan,4.9,3.82,5.64,clear sky,92,1.08,2025-02-03 09:30:02
Bologna,7.53,5.85,7.8,broken clouds,92,1.54,2025-02-03 09:30:02
Florence,11.14,10.05,12.07,clear sky,65,4.92,2025-02-03 09:30:02
Genova,5.96,5.2,7.94,clear sky,79,4.92,2025-02-03 09:30:02
Turin,0.22,-0.65,3.17,clear sky,92,0.51,2025-02-03 09:30:02
Palermo,8.1,8.1,8.1,scattered clouds,91,1.55,2025-02-03 09:45:03
Catania,11.57,10.88,12.49,broken clouds,78,3.09,2025-02-03 09:45:03
Cagliari,9.77,8.05,10.51,mist,92,3.09,2025-02-03 09:45:03
Sassari,10.88,10.88,13.27,broken clouds,73,5.57,2025-02-03 09:45:03
Bari,11.04,10.75,11.21,few clouds,91,3.09,2025-02-03 09:45:03
Lecce,11.94,11.94,11.94,scattered clouds,94,2.57,2025-02-03 09:45:03
Naples,12.75,12.29,13.34,scattered clouds,76,3.09,2025-02-03 09:45:03
Rome,9.39,8.85,11.51,clear sky,88,3.6,2025-02-03 09:45:03
Milan,6.13,4.93,7.86,clear sky,90,0.91,2025-02-03 09:45:03
Bologna,7.78,6.85,7.81,scattered clouds,90,1.54,2025-02-03 09:45:03
Florence,11.84,10.05,12.63,clear sky,62,5.81,2025-02-03 09:45:03
Genova,6.77,5.84,8.36,clear sky,76,3.58,2025-02-03 09:45:03
Turin,3.45,0.45,5.37,clear sky,64,2.16,2025-02-03 09:45:03
Palermo,8.1,8.1,8.1,scattered clouds,91,1.55,2025-02-03 10:00:02
Catania,11.57,10.88,12.49,broken clouds,77,3.09,2025-02-03 10:00:02
Cagliari,9.77,8.05,10.51,mist,92,3.09,2025-02-03 10:00:02
Sassari,10.88,10.88,12.71,broken clouds,73,5.57,2025-02-03 10:00:02
Bari,11.2,11.04,12.37,few clouds,91,3.09,2025-02-03 10:00:02
Lecce,11.94,11.94,13.81,scattered clouds,94,2.57,2025-02-03 10:00:02
Naples,12.75,12.29,13.34,scattered clouds,76,3.09,2025-02-03 10:00:02
Rome,9.66,8.85,12.06,clear sky,88,3.6,2025-02-03 10:00:02
Milan,6.54,5.49,8.32,clear sky,89,0.45,2025-02-03 10:00:02
Bologna,7.78,6.85,7.81,scattered clouds,89,2.24,2025-02-03 10:00:02
Florence,11.97,10.61,12.25,clear sky,60,7.15,2025-02-03 10:00:02
Genova,6.5,5.84,9.05,clear sky,78,6.71,2025-02-03 10:00:02
Turin,4.46,2.27,5.37,clear sky,64,2.16,2025-02-03 10:00:02
Palermo,8.1,8.1,8.22,scattered clouds,90,1.55,2025-02-03 10:15:02
Catania,11.51,10.88,13.26,broken clouds,78,4.12,2025-02-03 10:15:02
Cagliari,10.37,9.88,11.06,scattered clouds,92,4.12,2025-02-03 10:15:02
Sassari,12.88,12.71,12.88,broken clouds,73,5.57,2025-02-03 10:15:02
Bari,11.37,11.04,12.92,few clouds,89,3.6,2025-02-03 10:15:02
Lecce,13.94,13.81,13.94,few clouds,88,4.12,2025-02-03 10:15:02
Naples,12.33,12.29,12.55,scattered clouds,79,3.6,2025-02-03 10:15:02
Rome,9.75,9.4,11.9,scattered clouds,94,3.6,2025-02-03 10:15:02
Milan,6.73,5.44,8.32,clear sky,89,0.91,2025-02-03 10:15:02
Bologna,8.11,7.71,9.25,scattered clouds,89,2.24,2025-02-03 10:15:02
Florence,12.36,11.16,12.82,clear sky,59,6.26,2025-02-03 10:15:02
Genova,6.86,5.84,9.6,clear sky,78,3.13,2025-02-03 10:15:02
Turin,3.21,2.04,5.37,clear sky,79,2.16,2025-02-03 10:15:02
Palermo,8.65,8.65,9.34,scattered clouds,90,1.55,2025-02-03 10:30:02
Catania,13.07,12.0,14.07,broken clouds,71,2.24,2025-02-03 10:30:02
Cagliari,10.61,9.05,11.6,fog,92,4.12,2025-02-03 10:30:02
Sassari,12.88,12.71,12.88,broken clouds,73,5.57,2025-02-03 10:30:02
Bari,11.53,11.04,12.92,few clouds,89,3.6,2025-02-03 10:30:02
Lecce,13.94,13.94,14.36,few clouds,88,4.12,2025-02-03 10:30:02
Naples,12.33,12.29,12.55,scattered clouds,79,3.6,2025-02-03 10:30:02
Rome,9.79,9.4,12.14,scattered clouds,94,3.6,2025-02-03 10:30:02
Milan,7.28,5.99,8.86,clear sky,86,0.89,2025-02-03 10:30:02
Bologna,8.11,7.71,9.25,scattered clouds,89,2.24,2025-02-03 10:30:02
Florence,12.55,12.12,12.82,clear sky,59,4.92,2025-02-03 10:30:02
Genova,6.67,5.84,7.93,clear sky,77,7.6,2025-02-03 10:30:02
Turin,4.44,2.35,5.96,clear sky,74,0.51,2025-02-03 10:30:02
Palermo,9.76,9.34,9.76,scattered clouds,86,1.38,2025-02-03 10:45:04
Catania,13.05,12.0,14.37,scattered clouds,68,4.63,2025-02-03 10:45:04
Cagliari,10.83,9.88,11.62,mist,91,4.12,2025-02-03 10:45:04
Sassari,12.88,12.71,12.88,scattered clouds,69,5.91,2025-02-03 10:45:04
Bari,11.45,11.04,12.25,clear sky,88,2.68,2025-02-03 10:45:04
Lecce,13.94,13.94,14.36,few clouds,88,4.12,2025-02-03 10:45:04
Naples,12.33,12.29,12.55,light rain,79,2.57,2025-02-03 10:45:04
Rome,9.93,9.4,12.7,scattered clouds,95,2.57,2025-02-03 10:45:04
Milan,7.99,6.95,9.97,clear sky,83,1.0,2025-02-03 10:45:04
Bologna,8.37,7.85,9.25,scattered clouds,88,2.57,2025-02-03 10:45:04
Florence,13.18,12.12,13.82,clear sky,57,4.63,2025-02-03 10:45:04
Genova,7.83,6.72,10.35,clear sky,68,8.49,2025-02-03 10:45:04
Turin,5.39,2.85,7.77,clear sky,68,0.41,2025-02-03 10:45:04
Palermo,10.32,9.34,10.32,scattered clouds,83,1.38,2025-02-03 11:00:04
Catania,13.86,12.0,15.26,scattered clouds,66,4.63,2025-02-03 11:00:04
Cagliari,10.83,9.88,11.62,mist,89,4.12,2025-02-03 11:00:04
Sassari,12.88,12.88,13.27,scattered clouds,69,5.91,2025-02-03 11:00:04
Bari,11.62,11.04,12.32,clear sky,88,3.13,2025-02-03 11:00:04
Lecce,13.94,13.94,14.36,few clouds,88,4.12,2025-02-03 11:00:04
Naples,12.33,12.29,12.55,light rain,79,2.57,2025-02-03 11:00:04
Rome,10.07,9.83,12.7,scattered clouds,96,2.57,2025-02-03 11:00:04
Milan,8.32,6.48,10.52,clear sky,81,0.45,2025-02-03 11:00:04
Bologna,8.61,7.85,9.58,scattered clouds,87,2.57,2025-02-03 11:00:04
Florence,13.21,12.12,14.64,clear sky,56,4.63,2025-02-03 11:00:04
Genova,7.32,5.84,9.6,clear sky,74,5.81,2025-02-03 11:00:04
Turin,5.7,3.4,7.62,clear sky,68,0.41,2025-02-03 11:00:04
Palermo,11.43,9.34,11.43,scattered clouds,84,1.38,2025-02-03 11:15:04
Catania,14.22,13.0,15.26,scattered clouds,64,4.63,2025-02-03 11:15:04
Cagliari,11.36,10.88,12.15,scattered clouds,86,4.12,2025-02-03 11:15:04
Sassari,12.88,12.88,13.82,scattered clouds,69,5.91,2025-02-03 11:15:04
Bari,11.7,11.04,12.92,few clouds,87,2.24,2025-02-03 11:15:04
Lecce,14.94,14.36,14.94,few clouds,77,3.09,2025-02-03 11:15:04
Naples,12.47,12.34,12.84,light intensity drizzle,79,1.54,2025-02-03 11:15:04
Rome,11.01,10.69,13.63,scattered clouds,90,3.6,2025-02-03 11:15:04
Milan,8.19,6.95,9.52,clear sky,81,0.89,2025-02-03 11:15:04
