City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Sassari,10.88,10.88,10.88,scattered clouds,77,3.68,2025-01-22 08:15:03
Bari,7.12,6.86,8.48,clear sky,84,0.89,2025-01-22 08:15:03
Lecce,4.94,4.94,8.25,mist,93,0.51,2025-01-22 08:15:03
Naples,9.86,9.51,10.89,overcast clouds,83,2.5,2025-01-22 08:15:03
Rome,6.74,6.07,9.29,scattered clouds,93,1.03,2025-01-22 08:15:03
Milan,6.13,4.88,6.75,moderate rain,93,1.03,2025-01-22 08:15:03
Bologna,4.48,4.25,4.85,mist,95,1.54,2025-01-22 08:15:03
Florence,7.54,5.75,9.26,broken clouds,93,1.03,2025-01-22 08:15:03
Genova,5.01,3.69,6.14,overcast clouds,90,0.45,2025-01-22 08:15:03
Turin,0.33,-0.15,2.62,light snow,94,0.51,2025-01-22 08:15:03
Palermo,9.21,9.21,9.21,broken clouds,83,2.19,2025-01-22 08:30:02
Catania,11.2,8.88,12.7,scattered clouds,84,2.06,2025-01-22 08:30:02
Cagliari,11.18,10.88,11.62,clear sky,75,2.57,2025-01-22 08:30:02
Sassari,10.88,10.88,10.88,broken clouds,74,3.32,2025-01-22 08:30:02
Bari,7.2,7.15,7.41,clear sky,84,0.45,2025-01-22 08:30:02
Lecce,3.94,3.94,8.81,few clouds,100,1.03,2025-01-22 08:30:02
Naples,8.81,7.34,10.89,light rain,90,1.03,2025-01-22 08:30:02
Rome,6.81,4.69,8.63,scattered clouds,92,1.03,2025-01-22 08:30:02
Milan,6.01,4.88,6.68,light rain,93,1.03,2025-01-22 08:30:02
Bologna,4.4,3.82,4.85,mist,95,1.54,2025-01-22 08:30:02
Florence,7.67,6.82,9.26,broken clouds,93,1.03,2025-01-22 08:30:02
Genova,5.01,3.69,6.14,light rain,91,1.76,2025-01-22 08:30:02
Turin,0.33,-0.15,2.62,light snow,94,0.85,2025-01-22 08:30:02
Palermo,9.76,9.76,9.76,scattered clouds,83,1.7,2025-01-22 08:45:02
Catania,11.64,8.88,13.51,few clouds,82,1.79,2025-01-22 08:45:02
Cagliari,12.23,11.88,12.73,clear sky,72,3.09,2025-01-22 08:45:02
Sassari,11.88,11.88,11.88,broken clouds,74,3.32,2025-01-22 08:45:02
Bari,8.07,7.19,8.52,clear sky,84,2.57,2025-01-22 08:45:02
Lecce,3.94,3.94,8.81,few clouds,100,1.03,2025-01-22 08:45:02
Naples,9.41,8.34,10.89,light rain,87,0.51,2025-01-22 08:45:02
Rome,7.66,5.78,8.63,few clouds,90,1.54,2025-01-22 08:45:02
Milan,6.06,5.08,6.68,light rain,93,1.03,2025-01-22 08:45:02
Bologna,4.32,3.82,4.85,mist,95,1.03,2025-01-22 08:45:02
Florence,7.8,6.82,9.26,broken clouds,93,0.51,2025-01-22 08:45:02
Genova,5.01,3.69,6.14,light rain,90,1.96,2025-01-22 08:45:02
Turin,0.41,0.07,2.62,light snow,94,0.85,2025-01-22 08:45:02
Palermo,9.76,7.67,9.76,scattered clouds,85,1.7,2025-01-22 09:00:02
Catania,11.14,8.88,12.07,few clouds,82,1.54,2025-01-22 09:00:02
Cagliari,12.23,11.88,13.26,clear sky,72,3.09,2025-01-22 09:00:02
Sassari,11.88,11.88,11.88,broken clouds,74,3.32,2025-01-22 09:00:02
Bari,8.89,8.26,10.14,clear sky,82,0.89,2025-01-22 09:00:02
Lecce,3.94,3.94,9.36,few clouds,100,1.03,2025-01-22 09:00:02
Naples,9.56,8.34,11.44,broken clouds,87,0.51,2025-01-22 09:00:02
Rome,7.63,5.8,9.29,few clouds,90,1.54,2025-01-22 09:00:02
Milan,6.06,5.08,6.68,light rain,94,1.03,2025-01-22 09:00:02
Bologna,4.32,3.82,5.36,mist,95,1.03,2025-01-22 09:00:02
Florence,7.8,6.82,9.26,broken clouds,93,0.51,2025-01-22 09:00:02
Genova,5.45,3.69,6.87,light rain,89,0.45,2025-01-22 09:00:02
Turin,0.41,0.07,2.62,light snow,94,0.85,2025-01-22 09:00:02
Palermo,10.87,7.67,10.87,scattered clouds,78,1.7,2025-01-22 09:15:02
Catania,13.33,11.93,15.48,few clouds,73,1.79,2025-01-22 09:15:02
Cagliari,12.69,11.88,13.84,clear sky,71,3.09,2025-01-22 09:15:02
Sassari,11.88,11.88,11.88,broken clouds,74,3.32,2025-01-22 09:15:02
Bari,9.46,9.19,10.14,clear sky,81,2.57,2025-01-22 09:15:02
Lecce,9.92,9.92,9.92,clear sky,88,2.3,2025-01-22 09:15:02
Naples,9.97,9.34,11.44,broken clouds,85,1.54,2025-01-22 09:15:02
Rome,7.78,6.72,9.29,light rain,88,1.54,2025-01-22 09:15:02
Milan,5.89,5.08,6.66,mist,94,1.03,2025-01-22 09:15:02
Bologna,4.32,3.82,5.36,mist,95,0.51,2025-01-22 09:15:02
Florence,8.28,7.07,9.26,broken clouds,92,1.79,2025-01-22 09:15:02
Genova,5.38,3.69,6.72,light rain,89,1.96,2025-01-22 09:15:02
Turin,0.41,0.07,2.62,light snow,94,0.85,2025-01-22 09:15:02
Palermo,10.87,10.45,10.87,scattered clouds,83,1.7,2025-01-22 09:30:02
Catania,12.93,11.0,14.07,few clouds,73,2.24,2025-01-22 09:30:02
Cagliari,13.15,11.88,14.95,clear sky,70,3.09,2025-01-22 09:30:02
Sassari,11.88,11.88,11.88,broken clouds,64,3.56,2025-01-22 09:30:02
Bari,9.97,9.19,12.25,clear sky,79,2.57,2025-01-22 09:30:02
Lecce,6.94,6.94,10.48,clear sky,100,0.0,2025-01-22 09:30:02
Naples,10.44,9.34,11.53,broken clouds,85,1.54,2025-01-22 09:30:02
Rome,6.48,5.83,9.29,light rain,96,1.54,2025-01-22 09:30:02
Milan,5.88,4.81,6.66,light rain,94,1.03,2025-01-22 09:30:02
Bologna,4.32,3.82,5.91,mist,95,0.51,2025-01-22 09:30:02
Florence,7.94,6.31,9.19,broken clouds,91,0.51,2025-01-22 09:30:02
Genova,5.38,3.69,6.72,light rain,89,0.45,2025-01-22 09:30:02
Turin,0.49,0.07,2.62,mist,95,0.51,2025-01-22 09:30:02
Palermo,10.87,10.45,10.87,scattered clouds,86,1.81,2025-01-22 09:45:02
Catania,13.32,11.0,14.62,few clouds,73,2.24,2025-01-22 09:45:02
Cagliari,13.15,11.88,14.95,clear sky,70,3.09,2025-01-22 09:45:02
Sassari,11.88,11.88,15.49,broken clouds,64,3.56,2025-01-22 09:45:02
Bari,10.96,10.49,12.25,scattered clouds,77,0.45,2025-01-22 09:45:02
Lecce,6.94,6.94,11.03,clear sky,100,0.0,2025-01-22 09:45:02
Naples,10.44,9.34,11.44,broken clouds,85,1.54,2025-01-22 09:45:02
Rome,6.68,5.83,9.29,light rain,98,1.54,2025-01-22 09:45:02
Milan,6.09,5.08,6.68,moderate rain,94,1.03,2025-01-22 09:45:02
Bologna,4.32,3.82,6.47,mist,95,0.51,2025-01-22 09:45:02
Florence,7.72,6.5,9.0,broken clouds,92,0.51,2025-01-22 09:45:02
Genova,5.24,3.69,6.09,light rain,90,0.45,2025-01-22 09:45:02
Turin,0.73,-0.09,2.62,mist,95,0.51,2025-01-22 09:45:02
Palermo,11.43,10.45,11.43,scattered clouds,84,1.81,2025-01-22 10:00:02
Catania,13.95,11.93,15.18,few clouds,72,1.34,2025-01-22 10:00:02
Cagliari,15.51,15.49,15.51,scattered clouds,57,1.34,2025-01-22 10:00:02
Sassari,16.6,16.6,16.6,broken clouds,64,3.56,2025-01-22 10:00:02
Bari,12.01,11.6,13.92,scattered clouds,74,0.45,2025-01-22 10:00:02
Lecce,6.94,6.94,11.59,clear sky,100,0.0,2025-01-22 10:00:02
Naples,11.22,11.18,13.75,overcast clouds,84,3.95,2025-01-22 10:00:02
Rome,8.32,7.83,9.29,light rain,79,1.6,2025-01-22 10:00:02
Milan,6.09,5.25,6.68,mist,94,1.03,2025-01-22 10:00:02
Bologna,4.4,3.83,7.02,mist,95,0.51,2025-01-22 10:00:02
Florence,7.62,6.31,9.0,overcast clouds,92,0.94,2025-01-22 10:00:02
Genova,5.26,3.69,6.65,light rain,90,0.89,2025-01-22 10:00:02
Turin,0.85,-0.09,2.77,mist,96,0.51,2025-01-22 10:00:02
Palermo,11.43,10.45,11.43,scattered clouds,80,1.81,2025-01-22 10:15:02
Catania,14.97,13.74,16.29,few clouds,70,0.89,2025-01-22 10:15:02
Cagliari,15.51,15.51,16.04,scattered clouds,58,1.34,2025-01-22 10:15:02
Sassari,16.6,16.6,16.6,broken clouds,64,3.56,2025-01-22 10:15:02
Bari,12.74,12.41,13.92,scattered clouds,72,1.32,2025-01-22 10:15:02
Lecce,11.59,11.59,11.59,clear sky,79,2.06,2025-01-22 10:15:02
Naples,11.53,11.18,13.75,overcast clouds,84,3.95,2025-01-22 10:15:02
Rome,8.32,7.83,9.29,light rain,79,1.6,2025-01-22 10:15:02
Milan,6.18,5.44,6.68,light rain,92,1.09,2025-01-22 10:15:02
Bologna,4.44,4.37,7.58,overcast clouds,95,0.89,2025-01-22 10:15:02
Florence,7.91,6.5,9.0,overcast clouds,92,0.94,2025-01-22 10:15:02
Genova,5.23,3.69,6.65,light rain,91,0.89,2025-01-22 10:15:02
Turin,1.18,0.73,2.77,light snow,95,0.78,2025-01-22 10:15:02
Palermo,11.99,11.99,11.99,scattered clouds,77,1.81,2025-01-22 10:30:02
Catania,14.99,13.64,16.59,few clouds,69,0.89,2025-01-22 10:30:02
Cagliari,15.51,15.51,16.04,scattered clouds,60,0.89,2025-01-22 10:30:02
Sassari,16.6,16.6,16.6,broken clouds,64,3.56,2025-01-22 10:30:02
Bari,13.26,12.97,14.59,scattered clouds,70,1.32,2025-01-22 10:30:02
Lecce,12.7,12.7,12.7,few clouds,74,1.59,2025-01-22 10:30:02
Naples,11.77,11.73,13.75,overcast clouds,84,3.95,2025-01-22 10:30:02
Rome,8.88,7.83,9.84,light rain,83,1.66,2025-01-22 10:30:02
Milan,6.18,5.44,6.68,light rain,92,0.89,2025-01-22 10:30:02
Bologna,4.79,4.03,7.58,overcast clouds,95,1.34,2025-01-22 10:30:02
Florence,7.9,6.86,9.0,light rain,92,0.45,2025-01-22 10:30:02
Genova,5.19,3.49,6.65,light rain,91,2.07,2025-01-22 10:30:02
Turin,1.24,0.92,2.77,light snow,95,0.78,2025-01-22 10:30:02
Palermo,12.54,12.54,12.54,scattered clouds,74,1.96,2025-01-22 10:45:02
Catania,14.71,13.64,15.74,few clouds,68,0.96,2025-01-22 10:45:02
Cagliari,16.06,16.04,16.06,scattered clouds,62,1.79,2025-01-22 10:45:02
Sassari,16.6,16.6,16.6,broken clouds,53,4.99,2025-01-22 10:45:02
Bari,13.45,12.97,13.92,broken clouds,69,1.08,2025-01-22 10:45:02
Lecce,13.25,13.25,13.25,few clouds,73,1.59,2025-01-22 10:45:02
Naples,12.09,11.73,14.3,overcast clouds,83,0.45,2025-01-22 10:45:02
Rome,9.14,7.83,10.47,moderate rain,83,1.66,2025-01-22 10:45:02
Milan,6.19,5.44,6.87,light rain,92,1.34,2025-01-22 10:45:02
Bologna,4.97,4.46,7.58,overcast clouds,95,0.89,2025-01-22 10:45:02
Florence,7.92,6.86,9.0,light rain,92,0.99,2025-01-22 10:45:02
Genova,5.33,3.49,6.65,light rain,91,0.45,2025-01-22 10:45:02
Turin,1.53,0.92,3.17,overcast clouds,95,1.01,2025-01-22 10:45:02
Palermo,13.1,13.1,13.1,scattered clouds,71,1.96,2025-01-22 11:00:02
Catania,15.27,13.64,16.59,few clouds,68,0.96,2025-01-22 11:00:02
Cagliari,16.06,16.04,16.06,scattered clouds,63,1.34,2025-01-22 11:00:02
Sassari,16.6,16.6,16.6,broken clouds,53,4.99,2025-01-22 11:00:02
Bari,13.96,13.82,15.14,broken clouds,66,1.08,2025-01-22 11:00:02
Lecce,13.25,13.25,13.25,few clouds,74,1.59,2025-01-22 11:00:02
Naples,12.64,12.29,14.3,overcast clouds,82,4.21,2025-01-22 11:00:02
Rome,9.15,7.83,10.47,moderate rain,83,1.66,2025-01-22 11:00:02
Milan,6.37,5.8,6.87,light rain,92,1.05,2025-01-22 11:00:02
Bologna,5.11,4.58,7.58,overcast clouds,95,0.89,2025-01-22 11:00:02
Florence,8.13,7.05,9.0,light rain,93,0.99,2025-01-22 11:00:02
Genova,5.33,3.49,6.65,light rain,92,0.89,2025-01-22 11:00:02
Turin,1.69,1.28,3.32,overcast clouds,95,1.01,2025-01-22 11:00:02
Palermo,13.1,13.1,13.1,scattered clouds,68,1.96,2025-01-22 11:15:02
Catania,15.53,14.29,17.15,few clouds,66,0.96,2025-01-22 11:15:02
Cagliari,16.06,16.06,16.6,scattered clouds,64,1.79,2025-01-22 11:15:02
Sassari,16.6,16.6,16.6,broken clouds,53,4.99,2025-01-22 11:15:02
Bari,14.15,13.92,15.14,broken clouds,65,1.08,2025-01-22 11:15:02
Lecce,13.25,13.25,13.25,few clouds,73,1.59,2025-01-22 11:15:02
Naples,12.96,12.29,14.3,overcast clouds,80,0.45,2025-01-22 11:15:02
Rome,9.36,8.39,10.47,light rain,83,1.66,2025-01-22 11:15:02
Milan,6.37,5.8,6.87,light rain,92,0.89,2025-01-22 11:15:02
Bologna,5.25,5.02,7.58,light rain,95,0.89,2025-01-22 11:15:02
Florence,8.18,7.05,9.56,light rain,92,0.89,2025-01-22 11:15:02
Genova,5.56,4.24,6.65,overcast clouds,92,1.34,2025-01-22 11:15:02
Turin,1.7,1.29,3.73,light snow,95,1.01,2025-01-22 11:15:02
Palermo,13.1,13.1,13.22,scattered clouds,70,1.96,2025-01-22 11:30:02
Catania,14.6,14.29,16.59,clear sky,69,3.09,2025-01-22 11:30:02
Cagliari,16.19,15.05,16.62,clear sky,72,4.63,2025-01-22 11:30:02
Sassari,15.88,15.88,15.88,broken clouds,53,4.99,2025-01-22 11:30:02
Bari,13.49,12.71,14.08,clear sky,66,1.54,2025-01-22 11:30:02
Lecce,12.94,12.94,14.36,clear sky,71,1.03,2025-01-22 11:30:02
Naples,12.99,12.34,13.75,scattered clouds,80,2.24,2025-01-22 11:30:02
Rome,7.92,7.18,10.47,mist,98,2.32,2025-01-22 11:30:02
Milan,6.28,5.37,7.3,mist,94,1.79,2025-01-22 11:30:02
Bologna,5.37,5.02,7.58,mist,95,1.54,2025-01-22 11:30:02
Florence,8.8,7.42,9.82,light rain,93,0.51,2025-01-22 11:30:02
Genova,5.55,4.24,6.65,overcast clouds,92,0.45,2025-01-22 11:30:02
Turin,1.89,1.02,3.88,moderate rain,95,0.51,2025-01-22 11:30:02
Palermo,13.1,13.1,13.22,few clouds,70,1.92,2025-01-22 11:45:02
Catania,15.42,14.29,16.29,clear sky,64,2.57,2025-01-22 11:45:02
Cagliari,16.65,15.05,16.88,clear sky,70,4.12,2025-01-22 11:45:02
Sassari,15.88,15.88,15.88,broken clouds,50,5.72,2025-01-22 11:45:02
Bari,14.52,13.92,14.63,clear sky,62,1.03,2025-01-22 11:45:02
Lecce,12.94,12.94,13.81,clear sky,71,1.03,2025-01-22 11:45:02
Naples,13.4,13.34,13.75,scattered clouds,76,1.03,2025-01-22 11:45:02
Rome,8.17,7.74,10.78,moderate rain,98,2.32,2025-01-22 11:45:02
Milan,6.63,5.99,7.43,light rain,92,1.54,2025-01-22 11:45:02
Bologna,5.74,5.58,7.58,mist,95,1.54,2025-01-22 11:45:02
Florence,8.48,7.42,10.05,light rain,93,0.51,2025-01-22 11:45:02
Genova,5.49,4.8,6.26,overcast clouds,91,1.34,2025-01-22 11:45:02
Turin,2.17,1.02,3.88,moderate rain,96,0.51,2025-01-22 11:45:02
Palermo,13.65,13.22,13.65,few clouds,68,1.92,2025-01-22 12:00:02
Catania,15.63,14.29,16.85,clear sky,64,2.57,2025-01-22 12:00:02
Cagliari,16.65,15.05,16.88,clear sky,70,4.12,2025-01-22 12:00:02
Sassari,15.88,15.88,18.82,broken clouds,50,5.72,2025-01-22 12:00:02
Bari,14.49,13.92,15.7,clear sky,61,1.03,2025-01-22 12:00:02
Lecce,12.94,12.94,14.36,clear sky,71,1.03,2025-01-22 12:00:02
Naples,13.4,13.34,13.75,scattered clouds,77,1.03,2025-01-22 12:00:02
Rome,8.4,7.83,10.78,moderate rain,98,2.32,2025-01-22 12:00:02
Milan,6.62,5.92,7.43,light rain,92,1.54,2025-01-22 12:00:02
Bologna,5.8,5.58,7.58,mist,95,1.54,2025-01-22 12:00:02
Florence,8.48,7.97,10.05,light rain,93,0.89,2025-01-22 12:00:02
Genova,5.57,3.75,6.14,overcast clouds,92,1.34,2025-01-22 12:00:02
Turin,2.2,1.35,4.29,mist,95,0.51,2025-01-22 12:00:02
Palermo,13.65,13.22,13.65,few clouds,70,1.92,2025-01-22 12:15:02
Catania,16.86,16.85,17.7,clear sky,59,0.51,2025-01-22 12:15:02
Cagliari,16.77,16.6,16.88,clear sky,68,4.12,2025-01-22 12:15:02
Sassari,15.88,15.88,18.27,broken clouds,50,5.72,2025-01-22 12:15:02
Bari,14.87,13.92,15.7,clear sky,61,1.03,2025-01-22 12:15:02
Lecce,13.81,13.81,13.81,few clouds,69,1.74,2025-01-22 12:15:02
Naples,13.81,13.4,14.34,scattered clouds,75,2.06,2025-01-22 12:15:02
Rome,9.05,8.29,10.78,overcast clouds,95,2.32,2025-01-22 12:15:02
Milan,6.62,5.92,7.43,light rain,92,1.03,2025-01-22 12:15:02
Bologna,5.74,5.58,7.02,light intensity drizzle,95,1.03,2025-01-22 12:15:02
Florence,8.57,7.97,9.56,light rain,93,2.06,2025-01-22 12:15:02
Genova,5.5,3.49,6.14,overcast clouds,92,0.89,2025-01-22 12:15:02
Turin,2.29,1.85,4.29,overcast clouds,94,1.06,2025-01-22 12:15:02
Palermo,13.65,13.65,13.65,scattered clouds,73,1.93,2025-01-22 12:30:02
Catania,15.94,14.85,17.7,clear sky,63,0.51,2025-01-22 12:30:02
Cagliari,16.73,16.05,16.88,clear sky,70,4.12,2025-01-22 12:30:02
Sassari,15.88,15.88,17.71,broken clouds,50,5.72,2025-01-22 12:30:02
Bari,14.52,13.92,14.63,clear sky,61,1.03,2025-01-22 12:30:02
Lecce,13.94,13.81,13.94,few clouds,62,1.54,2025-01-22 12:30:02
Naples,13.81,13.4,14.34,scattered clouds,75,2.06,2025-01-22 12:30:02
Rome,8.9,8.29,11.34,light rain,98,2.06,2025-01-22 12:30:02
Milan,6.84,6.36,7.5,light rain,92,1.34,2025-01-22 12:30:02
Bologna,5.74,5.58,7.02,light intensity drizzle,95,1.03,2025-01-22 12:30:02
Florence,8.75,7.61,9.56,light rain,93,2.06,2025-01-22 12:30:02
Genova,5.54,4.76,6.14,overcast clouds,92,0.89,2025-01-22 12:30:02
Turin,2.54,2.04,4.29,mist,95,0.51,2025-01-22 12:30:02
Palermo,13.65,13.65,13.65,scattered clouds,74,1.93,2025-01-22 12:45:02
Catania,16.15,15.0,17.7,clear sky,61,1.03,2025-01-22 12:45:02
Cagliari,16.73,16.05,16.88,clear sky,70,4.63,2025-01-22 12:45:02
Sassari,15.88,15.88,17.15,broken clouds,51,6.59,2025-01-22 12:45:02
Bari,13.6,12.71,14.19,few clouds,64,3.09,2025-01-22 12:45:02
Lecce,13.94,13.81,13.94,few clouds,62,1.54,2025-01-22 12:45:02
Naples,13.81,13.4,14.77,light rain,77,3.09,2025-01-22 12:45:02
Rome,8.89,8.29,11.25,scattered clouds,98,2.06,2025-01-22 12:45:02
Milan,6.83,6.36,7.5,light rain,92,2.06,2025-01-22 12:45:02
Bologna,5.8,5.58,7.02,mist,95,1.54,2025-01-22 12:45:02
Florence,9.57,8.53,10.38,overcast clouds,91,1.03,2025-01-22 12:45:02
Genova,5.57,4.76,6.14,overcast clouds,93,0.45,2025-01-22 12:45:02
Turin,2.6,1.58,4.29,mist,95,0.51,2025-01-22 12:45:02
Palermo,14.21,14.21,14.21,scattered clouds,68,2.12,2025-01-22 13:00:02
Catania,16.71,15.96,17.7,clear sky,60,1.03,2025-01-22 13:00:02
Cagliari,16.95,16.05,17.17,clear sky,69,4.63,2025-01-22 13:00:02
Sassari,15.88,15.88,17.71,broken clouds,50,6.54,2025-01-22 13:00:02
Bari,13.6,12.71,14.19,few clouds,65,3.09,2025-01-22 13:00:02
Lecce,13.94,13.81,13.94,few clouds,62,1.54,2025-01-22 13:00:02
Naples,13.63,12.91,14.34,scattered clouds,77,3.09,2025-01-22 13:00:02
Rome,8.86,8.29,10.85,light rain,98,2.06,2025-01-22 13:00:02
Milan,6.83,5.92,7.98,light rain,92,2.06,2025-01-22 13:00:02
Bologna,5.8,5.58,7.02,mist,95,1.54,2025-01-22 13:00:02
Florence,9.57,8.53,10.38,overcast clouds,91,1.03,2025-01-22 13:00:02
Genova,5.63,4.76,6.26,light rain,93,0.89,2025-01-22 13:00:02
Turin,2.8,1.58,4.44,overcast clouds,93,1.27,2025-01-22 13:00:02
Palermo,14.21,14.21,14.21,scattered clouds,66,2.12,2025-01-22 13:15:02
Catania,16.71,15.96,17.7,clear sky,62,2.06,2025-01-22 13:15:02
Cagliari,17.35,16.62,17.88,clear sky,65,3.6,2025-01-22 13:15:02
Sassari,15.88,15.88,17.15,broken clouds,50,6.54,2025-01-22 13:15:02
Bari,13.6,12.71,14.19,few clouds,66,2.57,2025-01-22 13:15:02
Lecce,13.81,13.81,13.81,few clouds,70,2.08,2025-01-22 13:15:02
Naples,13.21,12.91,14.3,few clouds,79,2.06,2025-01-22 13:15:02
Rome,9.09,8.29,10.79,light rain,95,1.86,2025-01-22 13:15:02
Milan,6.83,5.92,7.98,light rain,92,1.54,2025-01-22 13:15:02
Bologna,5.94,5.58,7.58,moderate rain,95,1.54,2025-01-22 13:15:02
Florence,9.43,8.53,9.82,mist,91,2.24,2025-01-22 13:15:02
Genova,5.39,3.75,6.14,light rain,93,0.45,2025-01-22 13:15:02
Turin,2.81,2.04,4.44,overcast clouds,93,1.27,2025-01-22 13:15:02
Palermo,14.21,14.21,14.21,scattered clouds,65,2.12,2025-01-22 13:30:02
Catania,16.31,15.41,16.88,clear sky,61,2.06,2025-01-22 13:30:02
Cagliari,17.49,17.05,17.88,clear sky,66,3.6,2025-01-22 13:30:02
Sassari,15.88,15.88,18.82,broken clouds,50,6.54,2025-01-22 13:30:02
Bari,13.29,12.71,14.19,few clouds,66,2.68,2025-01-22 13:30:02
Lecce,14.94,14.94,14.94,scattered clouds,58,1.54,2025-01-22 13:30:02
Naples,13.21,12.91,14.22,few clouds,79,2.06,2025-01-22 13:30:02
Rome,10.02,8.85,10.83,light rain,93,2.06,2025-01-22 13:30:02
Milan,6.83,5.92,7.98,light rain,92,1.54,2025-01-22 13:30:02
Bologna,5.87,5.58,7.58,moderate rain,95,1.54,2025-01-22 13:30:02
Florence,9.59,8.74,9.82,mist,91,2.68,2025-01-22 13:30:02
Genova,5.33,3.75,6.09,light rain,93,1.79,2025-01-22 13:30:02
Turin,2.77,2.13,4.84,mist,94,1.03,2025-01-22 13:30:02
Palermo,14.76,14.34,14.76,few clouds,65,2.01,2025-01-22 13:45:02
Catania,16.05,15.41,16.85,clear sky,65,3.09,2025-01-22 13:45:02
Cagliari,17.03,16.88,17.17,clear sky,65,3.6,2025-01-22 13:45:02
Sassari,15.88,15.88,18.82,scattered clouds,52,6.27,2025-01-22 13:45:02
Bari,13.18,12.71,13.52,few clouds,68,2.24,2025-01-22 13:45:02
Lecce,14.94,14.94,14.94,scattered clouds,58,1.54,2025-01-22 13:45:02
Naples,13.63,12.91,14.34,light rain,78,2.57,2025-01-22 13:45:02
Rome,9.97,8.58,10.83,broken clouds,93,2.06,2025-01-22 13:45:02
Milan,6.94,6.36,7.98,light rain,92,1.03,2025-01-22 13:45:02
Bologna,6.09,5.58,8.14,light rain,96,1.54,2025-01-22 13:45:02
Florence,9.73,8.74,10.3,mist,90,2.24,2025-01-22 13:45:02
Genova,5.31,3.75,6.14,light rain,93,2.24,2025-01-22 13:45:02
Turin,2.83,2.13,4.84,mist,93,1.03,2025-01-22 13:45:02
Palermo,14.76,14.76,14.89,few clouds,65,2.01,2025-01-22 14:00:02
Catania,16.26,15.88,16.85,clear sky,65,3.09,2025-01-22 14:00:02
Cagliari,17.03,16.88,17.17,clear sky,66,3.6,2025-01-22 14:00:02
Sassari,15.88,15.88,15.88,scattered clouds,52,6.27,2025-01-22 14:00:02
Bari,13.05,12.71,13.43,few clouds,68,2.24,2025-01-22 14:00:02
Lecce,14.94,14.94,14.94,scattered clouds,58,1.54,2025-01-22 14:00:02
Naples,13.63,12.91,14.34,light rain,78,2.57,2025-01-22 14:00:02
Rome,10.1,8.58,10.83,broken clouds,90,2.08,2025-01-22 14:00:02
Milan,6.94,6.36,7.98,light rain,91,1.03,2025-01-22 14:00:02
Bologna,6.24,5.85,7.58,light rain,96,1.54,2025-01-22 14:00:02
Florence,9.73,8.74,10.3,mist,90,1.79,2025-01-22 14:00:02
Genova,5.18,3.75,6.09,light rain,93,1.34,2025-01-22 14:00:02
Turin,3.0,2.45,4.84,overcast clouds,90,1.42,2025-01-22 14:00:02
Palermo,14.76,14.76,14.89,few clouds,65,2.01,2025-01-22 14:15:02
Catania,16.7,15.88,17.7,clear sky,66,3.09,2025-01-22 14:15:02
Cagliari,17.0,16.88,17.17,clear sky,63,3.6,2025-01-22 14:15:02
