City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,10.32,10.32,10.32,few clouds,84,2.23,2025-03-21 08:25:34
Catania,12.09,9.0,13.51,clear sky,77,3.6,2025-03-21 08:25:34
Cagliari,15.3,14.88,16.04,broken clouds,75,9.26,2025-03-21 08:25:34
Sassari,9.88,9.88,9.88,overcast clouds,74,3.09,2025-03-21 08:25:34
Bari,11.75,10.59,12.15,clear sky,60,1.45,2025-03-21 08:25:34
Lecce,6.94,6.94,11.03,clear sky,100,0.51,2025-03-21 08:25:34
Naples,11.51,10.34,13.19,overcast clouds,71,1.03,2025-03-21 08:25:34
Rome,10.98,9.13,13.0,clear sky,77,1.03,2025-03-21 08:25:34
Milan,8.43,7.47,8.9,broken clouds,82,1.54,2025-03-21 08:25:34
Bologna,7.66,6.85,10.34,broken clouds,81,1.03,2025-03-21 08:25:34
Florence,11.28,10.39,12.28,broken clouds,79,1.03,2025-03-21 08:25:34
Genova,7.97,6.36,9.47,overcast clouds,87,0.89,2025-03-21 08:25:34
Turin,3.11,2.45,6.04,overcast clouds,79,0.3,2025-03-21 08:25:34
Palermo,10.32,10.32,10.32,few clouds,84,2.34,2025-03-21 08:30:04
Catania,12.09,9.0,13.51,clear sky,78,3.6,2025-03-21 08:30:04
Cagliari,15.3,14.88,16.04,broken clouds,75,9.26,2025-03-21 08:30:04
Sassari,9.88,9.88,9.88,overcast clouds,64,3.53,2025-03-21 08:30:04
Bari,11.75,10.59,12.15,clear sky,60,1.45,2025-03-21 08:30:04
Lecce,6.94,6.94,11.03,clear sky,100,0.51,2025-03-21 08:30:04
Naples,11.51,10.34,13.19,overcast clouds,71,1.03,2025-03-21 08:30:04
Rome,10.98,9.13,13.0,clear sky,77,1.03,2025-03-21 08:30:04
Milan,8.43,7.47,8.9,broken clouds,82,1.54,2025-03-21 08:30:04
Bologna,7.66,6.85,10.34,broken clouds,81,1.03,2025-03-21 08:30:04
Florence,11.28,10.39,12.28,broken clouds,79,1.03,2025-03-21 08:30:04
Genova,7.97,6.36,9.47,overcast clouds,87,0.89,2025-03-21 08:30:04
Turin,3.41,2.45,5.55,light rain,80,0.3,2025-03-21 08:30:04
Palermo,10.87,10.87,12.11,few clouds,82,2.34,2025-03-21 08:45:09
Catania,11.16,9.0,12.96,clear sky,86,3.6,2025-03-21 08:45:09
Cagliari,15.89,15.05,16.06,broken clouds,74,8.75,2025-03-21 08:45:09
Sassari,10.88,10.88,10.88,overcast clouds,64,3.53,2025-03-21 08:45:09
Bari,12.54,11.19,13.26,clear sky,56,1.03,2025-03-21 08:45:09
Lecce,6.94,6.94,12.7,clear sky,100,0.51,2025-03-21 08:45:09
Naples,11.97,10.34,13.75,overcast clouds,70,1.54,2025-03-21 08:45:09
Rome,10.8,9.69,13.0,clear sky,79,1.54,2025-03-21 08:45:09
Milan,8.5,7.47,8.9,broken clouds,82,2.24,2025-03-21 08:45:09
Bologna,8.34,8.26,10.34,broken clouds,79,0.45,2025-03-21 08:45:09
Florence,11.48,10.39,11.86,broken clouds,78,0.51,2025-03-21 08:45:09
Genova,7.91,6.36,9.47,overcast clouds,89,1.79,2025-03-21 08:45:09
Turin,3.72,3.18,6.59,light rain,79,0.85,2025-03-21 08:45:09
Palermo,10.87,10.87,12.11,few clouds,82,2.34,2025-03-21 09:00:08
Catania,11.25,9.0,13.51,clear sky,86,3.6,2025-03-21 09:00:08
Cagliari,15.76,15.05,16.04,broken clouds,74,8.75,2025-03-21 09:00:08
Sassari,10.88,10.88,10.88,overcast clouds,64,3.53,2025-03-21 09:00:08
Bari,13.24,12.25,13.43,clear sky,54,0.45,2025-03-21 09:00:08
Lecce,6.94,6.94,12.7,clear sky,100,0.51,2025-03-21 09:00:08
Naples,12.16,10.34,13.75,overcast clouds,69,1.54,2025-03-21 09:00:08
Rome,11.36,10.52,13.56,clear sky,79,1.54,2025-03-21 09:00:08
Milan,8.53,7.82,8.9,broken clouds,82,2.24,2025-03-21 09:00:08
Bologna,8.58,8.26,10.34,broken clouds,79,0.86,2025-03-21 09:00:08
Florence,11.64,10.39,12.28,broken clouds,78,0.51,2025-03-21 09:00:08
Genova,7.85,6.36,8.92,overcast clouds,89,1.34,2025-03-21 09:00:08
Turin,4.18,3.51,6.1,overcast clouds,80,0.85,2025-03-21 09:00:08
