City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,8.65,8.65,8.65,overcast clouds,85,1.23,2025-03-19 09:21:02
Catania,11.83,10.73,13.0,broken clouds,66,3.6,2025-03-19 09:21:02
Cagliari,15.22,14.05,15.51,clear sky,55,5.14,2025-03-19 09:21:02
Sassari,11.88,11.88,11.88,clear sky,66,3.28,2025-03-19 09:21:02
Bari,9.3,8.82,9.63,few clouds,58,2.57,2025-03-19 09:21:02
Lecce,10.94,9.92,10.94,few clouds,54,5.66,2025-03-19 09:21:02
Naples,9.7,8.9,10.13,clear sky,48,4.63,2025-03-19 09:21:02
Rome,7.84,6.83,9.84,clear sky,62,3.09,2025-03-19 09:21:02
Milan,6.87,5.82,7.86,clear sky,71,1.03,2025-03-19 09:21:02
Bologna,6.94,5.85,7.58,clear sky,52,1.54,2025-03-19 09:21:02
Florence,6.84,6.5,8.45,clear sky,56,2.06,2025-03-19 09:21:02
Genova,5.1,3.69,5.8,clear sky,47,4.47,2025-03-19 09:21:02
Turin,3.46,2.07,5.55,broken clouds,74,1.03,2025-03-19 09:21:02
Palermo,8.65,8.65,8.65,overcast clouds,85,1.23,2025-03-19 09:30:06
Catania,11.83,10.73,13.0,broken clouds,66,3.6,2025-03-19 09:30:06
Cagliari,15.22,14.05,15.51,clear sky,55,5.14,2025-03-19 09:30:06
Sassari,11.88,11.88,11.88,clear sky,66,3.28,2025-03-19 09:30:06
Bari,9.3,8.82,10.14,few clouds,58,2.57,2025-03-19 09:30:06
Lecce,10.94,9.92,10.94,few clouds,54,5.66,2025-03-19 09:30:06
Naples,9.7,8.9,10.13,clear sky,48,4.63,2025-03-19 09:30:06
Rome,8.89,7.06,10.3,scattered clouds,57,3.09,2025-03-19 09:30:06
Milan,7.64,6.48,8.41,clear sky,70,0.89,2025-03-19 09:30:06
Bologna,7.3,5.85,7.81,clear sky,51,1.54,2025-03-19 09:30:06
Florence,7.17,6.31,9.0,clear sky,55,2.06,2025-03-19 09:30:06
Genova,5.28,4.24,6.14,clear sky,46,4.92,2025-03-19 09:30:06
Turin,3.87,1.84,5.55,broken clouds,72,1.03,2025-03-19 09:30:06
Palermo,9.21,9.21,9.21,overcast clouds,84,0.95,2025-03-19 09:45:11
Catania,12.16,11.85,13.0,broken clouds,62,4.12,2025-03-19 09:45:11
Cagliari,15.3,14.05,16.04,clear sky,56,5.14,2025-03-19 09:45:11
Sassari,12.88,12.88,12.88,few clouds,60,3.66,2025-03-19 09:45:11
Bari,9.6,8.82,10.19,scattered clouds,56,2.68,2025-03-19 09:45:11
Lecce,10.94,10.48,10.94,few clouds,54,5.66,2025-03-19 09:45:11
Naples,10.5,8.9,10.69,clear sky,46,4.12,2025-03-19 09:45:11
Rome,8.88,7.06,9.84,scattered clouds,58,3.09,2025-03-19 09:45:11
Milan,7.97,7.03,8.86,clear sky,67,2.24,2025-03-19 09:45:11
Bologna,7.63,6.85,8.69,clear sky,51,1.54,2025-03-19 09:45:11
Florence,8.39,7.05,9.56,clear sky,50,1.54,2025-03-19 09:45:11
Genova,5.53,4.09,6.34,clear sky,44,3.13,2025-03-19 09:45:11
Turin,4.39,2.35,6.51,broken clouds,69,1.03,2025-03-19 09:45:11
Palermo,9.76,9.76,9.76,overcast clouds,81,0.95,2025-03-19 10:00:03
Catania,12.38,11.93,13.0,broken clouds,62,4.12,2025-03-19 10:00:03
Cagliari,15.3,14.05,16.04,clear sky,56,5.14,2025-03-19 10:00:03
Sassari,12.88,12.88,12.88,few clouds,60,3.66,2025-03-19 10:00:03
Bari,9.76,9.37,10.19,scattered clouds,55,3.13,2025-03-19 10:00:03
Lecce,10.94,9.92,10.94,few clouds,54,5.66,2025-03-19 10:00:03
Naples,10.5,8.9,10.69,clear sky,46,4.12,2025-03-19 10:00:03
Rome,9.43,9.13,11.34,clear sky,54,2.0,2025-03-19 10:00:03
Milan,8.21,7.59,8.97,clear sky,66,0.51,2025-03-19 10:00:03
Bologna,8.08,7.71,9.25,clear sky,51,0.89,2025-03-19 10:00:03
Florence,8.47,7.61,9.56,clear sky,49,1.54,2025-03-19 10:00:03
Genova,5.78,4.09,7.46,clear sky,44,4.47,2025-03-19 10:00:03
Turin,5.03,2.95,6.51,clear sky,66,1.77,2025-03-19 10:00:03
Palermo,9.76,9.76,9.76,overcast clouds,79,0.95,2025-03-19 10:15:08
Catania,12.41,12.4,12.88,broken clouds,61,3.6,2025-03-19 10:15:08
Cagliari,15.95,15.88,16.6,clear sky,51,3.6,2025-03-19 10:15:08
Sassari,14.88,14.88,14.88,few clouds,60,3.66,2025-03-19 10:15:08
Bari,9.78,9.37,10.7,scattered clouds,56,3.13,2025-03-19 10:15:08
Lecce,10.48,10.48,10.48,clear sky,53,6.98,2025-03-19 10:15:08
Naples,11.3,9.86,11.34,clear sky,41,4.12,2025-03-19 10:15:08
Rome,9.68,9.06,11.96,few clouds,56,2.57,2025-03-19 10:15:08
Milan,8.53,8.06,9.52,clear sky,64,0.51,2025-03-19 10:15:08
Bologna,8.38,7.81,9.78,clear sky,50,0.89,2025-03-19 10:15:08
Florence,8.97,8.39,9.56,clear sky,48,1.54,2025-03-19 10:15:08
Genova,6.24,5.42,6.76,clear sky,42,3.58,2025-03-19 10:15:08
Turin,5.61,3.15,7.07,clear sky,63,1.77,2025-03-19 10:15:08
Palermo,9.76,9.76,9.76,overcast clouds,79,0.87,2025-03-19 10:30:09
Catania,12.51,10.73,12.88,broken clouds,63,3.6,2025-03-19 10:30:09
Cagliari,16.28,15.05,16.62,clear sky,52,7.2,2025-03-19 10:30:09
