City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Turin,3.9,0.45,7.7,clear sky,67,1.45,2025-02-04 10:45:02
Palermo,12.54,12.54,14.34,clear sky,74,1.47,2025-02-04 11:00:02
Catania,14.72,13.74,16.29,clear sky,64,2.57,2025-02-04 11:00:02
Cagliari,12.33,10.88,14.39,clear sky,75,3.09,2025-02-04 11:00:02
Sassari,10.88,10.88,10.88,few clouds,61,1.42,2025-02-04 11:00:02
Bari,10.73,10.49,11.25,clear sky,74,4.12,2025-02-04 11:00:02
Lecce,12.94,12.7,12.94,few clouds,76,6.69,2025-02-04 11:00:02
Naples,13.37,13.34,13.47,clear sky,56,3.6,2025-02-04 11:00:02
Rome,12.61,9.67,14.12,clear sky,59,0.98,2025-02-04 11:00:02
Milan,5.51,4.81,7.86,scattered clouds,79,3.13,2025-02-04 11:00:02
Bologna,7.2,5.85,7.25,clear sky,81,1.54,2025-02-04 11:00:02
Florence,8.53,7.61,11.16,clear sky,65,1.54,2025-02-04 11:00:02
Genova,7.06,5.84,9.31,clear sky,66,2.68,2025-02-04 11:00:02
Turin,4.3,0.92,7.7,clear sky,67,1.45,2025-02-04 11:00:02
Palermo,13.1,13.1,13.78,clear sky,72,1.47,2025-02-04 11:15:02
Catania,15.17,14.29,16.59,clear sky,60,2.57,2025-02-04 11:15:02
Cagliari,13.5,12.88,14.39,clear sky,72,2.57,2025-02-04 11:15:02
Sassari,12.88,12.88,12.88,few clouds,61,1.42,2025-02-04 11:15:02
Bari,10.88,10.49,11.81,few clouds,73,4.63,2025-02-04 11:15:02
Lecce,13.25,13.25,13.25,scattered clouds,78,6.13,2025-02-04 11:15:02
Naples,13.49,13.34,14.02,clear sky,53,3.6,2025-02-04 11:15:02
Rome,9.89,9.4,13.18,clear sky,75,0.98,2025-02-04 11:15:02
Milan,5.66,4.69,7.43,broken clouds,77,4.02,2025-02-04 11:15:02
Bologna,7.53,6.6,7.8,clear sky,79,2.06,2025-02-04 11:15:02
Florence,9.08,8.36,11.16,clear sky,64,1.54,2025-02-04 11:15:02
Genova,7.25,5.84,8.92,clear sky,67,2.68,2025-02-04 11:15:02
Turin,4.21,1.45,7.15,clear sky,67,1.45,2025-02-04 11:15:02
Palermo,13.65,13.22,13.65,clear sky,71,1.47,2025-02-04 11:30:02
Catania,15.23,14.0,17.15,clear sky,61,2.57,2025-02-04 11:30:02
Cagliari,14.01,12.05,14.95,clear sky,72,2.57,2025-02-04 11:30:02
Sassari,12.88,12.88,12.88,few clouds,56,2.07,2025-02-04 11:30:02
Bari,10.99,10.49,11.3,few clouds,73,4.63,2025-02-04 11:30:02
Lecce,11.94,11.94,13.25,scattered clouds,76,7.2,2025-02-04 11:30:02
Naples,13.58,12.9,14.02,clear sky,56,3.6,2025-02-04 11:30:02
Rome,11.18,9.96,13.39,clear sky,67,1.26,2025-02-04 11:30:02
Milan,5.89,4.82,7.43,broken clouds,76,2.57,2025-02-04 11:30:02
Bologna,7.78,6.85,7.92,clear sky,77,2.06,2025-02-04 11:30:02
Florence,10.24,9.47,11.16,clear sky,64,1.88,2025-02-04 11:30:02
Genova,6.67,5.76,8.48,clear sky,68,3.13,2025-02-04 11:30:02
Turin,1.93,0.35,4.99,mist,86,0.51,2025-02-04 11:30:02
Palermo,13.65,13.22,13.65,clear sky,67,1.81,2025-02-04 11:45:02
Catania,15.4,14.85,16.59,clear sky,61,3.09,2025-02-04 11:45:02
Cagliari,15.14,14.88,15.51,clear sky,64,3.09,2025-02-04 11:45:02
Sassari,13.88,13.88,13.88,few clouds,56,2.07,2025-02-04 11:45:02
Bari,11.47,11.04,12.37,few clouds,72,4.12,2025-02-04 11:45:02
Lecce,11.94,11.94,13.25,scattered clouds,76,7.2,2025-02-04 11:45:02
Naples,14.13,12.9,14.34,clear sky,56,2.57,2025-02-04 11:45:02
Rome,11.59,11.06,13.94,clear sky,67,3.09,2025-02-04 11:45:02
Milan,6.26,5.64,7.43,broken clouds,74,2.06,2025-02-04 11:45:02
Bologna,7.82,7.8,8.26,clear sky,76,1.54,2025-02-04 11:45:02
Florence,11.18,10.82,13.23,clear sky,58,1.03,2025-02-04 11:45:02
Genova,7.22,5.84,9.47,clear sky,67,4.02,2025-02-04 11:45:02
Turin,3.86,1.48,7.15,clear sky,64,1.48,2025-02-04 11:45:02
Palermo,13.1,13.1,13.22,clear sky,68,1.81,2025-02-04 12:00:02
Catania,15.6,14.85,17.15,clear sky,60,3.09,2025-02-04 12:00:02
Cagliari,15.14,14.88,15.51,clear sky,64,3.09,2025-02-04 12:00:02
Sassari,13.88,13.88,13.88,few clouds,56,2.07,2025-02-04 12:00:02
Bari,11.37,11.04,12.92,few clouds,71,4.12,2025-02-04 12:00:02
Lecce,11.94,11.94,13.25,scattered clouds,76,7.2,2025-02-04 12:00:02
Naples,14.32,12.9,14.58,clear sky,54,2.57,2025-02-04 12:00:02
Rome,11.58,11.06,13.94,clear sky,67,3.09,2025-02-04 12:00:02
Milan,6.38,5.44,7.23,broken clouds,76,2.24,2025-02-04 12:00:02
Bologna,8.35,7.85,8.36,clear sky,74,1.54,2025-02-04 12:00:02
Florence,11.52,10.82,13.23,clear sky,59,1.03,2025-02-04 12:00:02
Genova,6.52,5.76,8.48,clear sky,70,3.13,2025-02-04 12:00:02
Turin,3.41,1.48,6.51,clear sky,64,1.48,2025-02-04 12:00:02
Palermo,13.1,13.1,13.22,clear sky,68,1.81,2025-02-04 12:15:02
Catania,16.04,14.85,17.4,clear sky,59,2.06,2025-02-04 12:15:02
Cagliari,15.95,15.49,16.06,clear sky,64,2.57,2025-02-04 12:15:02
Sassari,13.88,13.88,13.88,few clouds,56,2.07,2025-02-04 12:15:02
Bari,11.81,11.6,12.92,few clouds,68,4.12,2025-02-04 12:15:02
Lecce,13.25,13.25,13.25,broken clouds,76,6.08,2025-02-04 12:15:02
Naples,14.39,14.34,14.58,clear sky,52,2.06,2025-02-04 12:15:02
Rome,12.0,11.63,13.94,few clouds,67,3.09,2025-02-04 12:15:02
Milan,6.92,5.99,7.79,broken clouds,75,3.58,2025-02-04 12:15:02
Bologna,8.55,7.85,9.8,clear sky,73,1.54,2025-02-04 12:15:02
Florence,12.37,11.82,13.23,clear sky,53,1.34,2025-02-04 12:15:02
Genova,6.39,5.76,8.49,clear sky,70,3.58,2025-02-04 12:15:02
Turin,2.7,2.04,6.51,clear sky,87,1.48,2025-02-04 12:15:02
Palermo,13.65,13.65,13.78,clear sky,68,1.81,2025-02-04 12:30:02
Catania,16.07,14.85,17.4,clear sky,58,2.06,2025-02-04 12:30:02
Cagliari,15.95,15.88,16.06,clear sky,62,2.57,2025-02-04 12:30:02
Sassari,13.88,13.88,13.88,few clouds,56,2.66,2025-02-04 12:30:02
Bari,11.81,11.6,12.92,few clouds,68,4.12,2025-02-04 12:30:02
Lecce,13.94,13.25,13.94,scattered clouds,62,6.17,2025-02-04 12:30:02
Naples,14.46,13.9,14.58,clear sky,54,2.06,2025-02-04 12:30:02
Rome,13.09,11.8,15.05,clear sky,61,3.09,2025-02-04 12:30:02
Milan,7.3,6.75,8.06,broken clouds,74,2.06,2025-02-04 12:30:02
Bologna,8.82,7.85,9.8,clear sky,71,1.54,2025-02-04 12:30:02
Florence,13.49,12.97,13.92,clear sky,49,0.45,2025-02-04 12:30:02
Genova,6.65,5.6,9.47,clear sky,68,3.13,2025-02-04 12:30:02
Turin,2.96,1.35,4.99,mist,85,0.51,2025-02-04 12:30:02
Palermo,13.1,13.1,14.89,clear sky,67,1.99,2025-02-04 12:45:03
Catania,16.06,15.41,17.7,clear sky,59,1.54,2025-02-04 12:45:03
Cagliari,15.95,15.88,16.06,few clouds,62,2.57,2025-02-04 12:45:03
Sassari,14.88,14.88,14.88,few clouds,56,2.66,2025-02-04 12:45:03
Bari,11.78,11.14,12.19,few clouds,68,3.6,2025-02-04 12:45:03
Lecce,13.94,13.25,13.94,scattered clouds,62,6.17,2025-02-04 12:45:03
Naples,14.79,13.9,15.13,clear sky,54,2.06,2025-02-04 12:45:03
Rome,13.18,12.36,15.61,clear sky,61,3.09,2025-02-04 12:45:03
Milan,7.55,6.75,8.58,scattered clouds,73,2.06,2025-02-04 12:45:03
Bologna,8.93,8.85,9.37,clear sky,71,1.54,2025-02-04 12:45:03
Florence,13.93,13.08,14.85,clear sky,42,1.03,2025-02-04 12:45:03
Genova,6.61,5.6,9.8,clear sky,69,3.13,2025-02-04 12:45:03
Turin,4.04,2.45,6.48,clear sky,79,1.63,2025-02-04 12:45:03
Palermo,13.65,13.65,14.89,clear sky,68,1.99,2025-02-04 13:00:03
Catania,16.02,15.41,16.88,clear sky,57,1.54,2025-02-04 13:00:03
Cagliari,16.18,15.88,16.62,few clouds,62,2.57,2025-02-04 13:00:03
Sassari,14.88,14.88,14.88,few clouds,56,2.66,2025-02-04 13:00:03
Bari,11.33,11.04,12.37,few clouds,70,3.6,2025-02-04 13:00:03
Lecce,13.94,13.25,13.94,scattered clouds,62,6.17,2025-02-04 13:00:03
Naples,14.98,13.9,15.69,clear sky,53,2.06,2025-02-04 13:00:03
Rome,13.58,12.91,15.61,clear sky,61,2.57,2025-02-04 13:00:03
Milan,8.01,7.31,9.13,scattered clouds,72,2.06,2025-02-04 13:00:03
Bologna,9.16,8.85,9.47,clear sky,70,1.54,2025-02-04 13:00:03
Florence,14.3,13.23,15.41,clear sky,39,1.03,2025-02-04 13:00:03
Genova,6.42,5.6,8.49,clear sky,69,3.13,2025-02-04 13:00:03
Turin,3.57,2.13,6.48,clear sky,83,1.63,2025-02-04 13:00:03
