City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Sassari,5.88,5.88,5.88,scattered clouds,80,1.8,2025-02-07 09:15:08
Bari,7.53,7.15,8.48,scattered clouds,88,1.03,2025-02-07 09:15:08
Lecce,9.94,9.94,11.59,scattered clouds,93,2.06,2025-02-07 09:15:08
Naples,10.34,10.13,11.44,clear sky,69,2.57,2025-02-07 09:15:08
Rome,7.67,6.06,11.34,few clouds,81,2.57,2025-02-07 09:15:08
Milan,3.61,2.03,4.45,scattered clouds,80,1.03,2025-02-07 09:15:08
Bologna,3.17,2.72,5.36,mist,89,1.54,2025-02-07 09:15:08
Florence,7.24,6.52,8.23,clear sky,74,1.57,2025-02-07 09:15:08
Genova,2.02,1.16,4.43,broken clouds,67,4.92,2025-02-07 09:15:08
Turin,-1.64,-2.31,0.6,broken clouds,87,1.03,2025-02-07 09:15:08
Palermo,9.76,9.76,9.89,few clouds,78,2.1,2025-02-07 09:30:03
Catania,12.24,9.0,13.6,broken clouds,80,3.13,2025-02-07 09:30:03
Cagliari,10.61,9.05,11.6,few clouds,81,1.54,2025-02-07 09:30:03
Sassari,5.88,5.88,5.88,few clouds,71,1.65,2025-02-07 09:30:03
Bari,7.91,7.32,9.03,scattered clouds,87,1.03,2025-02-07 09:30:03
Lecce,9.94,9.94,11.59,scattered clouds,93,2.06,2025-02-07 09:30:03
Naples,10.71,10.34,12.55,clear sky,68,2.57,2025-02-07 09:30:03
Rome,8.12,6.06,11.41,few clouds,81,2.57,2025-02-07 09:30:03
Milan,3.37,2.03,4.45,scattered clouds,81,1.03,2025-02-07 09:30:03
Bologna,3.24,2.85,5.36,mist,88,1.54,2025-02-07 09:30:03
Florence,6.09,3.72,8.23,clear sky,74,1.57,2025-02-07 09:30:03
Genova,2.15,1.16,4.8,broken clouds,79,4.92,2025-02-07 09:30:03
Turin,-1.21,-1.82,0.4,broken clouds,86,1.03,2025-02-07 09:30:03
Palermo,9.76,9.76,11.56,scattered clouds,78,2.39,2025-02-07 09:45:07
Catania,12.59,10.96,13.81,broken clouds,78,3.13,2025-02-07 09:45:07
Cagliari,10.95,10.88,12.15,few clouds,78,0.51,2025-02-07 09:45:07
Sassari,6.88,6.88,6.88,few clouds,71,1.65,2025-02-07 09:45:07
Bari,8.94,8.82,10.14,scattered clouds,86,0.51,2025-02-07 09:45:07
Lecce,9.94,9.94,12.14,scattered clouds,93,2.06,2025-02-07 09:45:07
Naples,11.27,11.18,12.55,clear sky,67,2.06,2025-02-07 09:45:07
Rome,8.98,7.06,11.03,scattered clouds,76,2.57,2025-02-07 09:45:07
Milan,4.29,2.5,5.01,scattered clouds,80,1.54,2025-02-07 09:45:07
Bologna,3.28,2.85,5.36,broken clouds,88,1.03,2025-02-07 09:45:07
Florence,8.23,7.83,8.79,clear sky,69,2.04,2025-02-07 09:45:07
Genova,2.21,1.16,5.16,broken clouds,78,3.13,2025-02-07 09:45:07
Turin,-0.53,-1.76,0.4,broken clouds,85,1.03,2025-02-07 09:45:07
Palermo,10.32,10.32,11.56,scattered clouds,78,2.39,2025-02-07 10:00:03
Catania,12.41,10.96,13.81,broken clouds,78,3.13,2025-02-07 10:00:03
Cagliari,11.18,10.88,12.71,few clouds,77,0.51,2025-02-07 10:00:03
Sassari,6.88,6.88,6.88,few clouds,71,1.65,2025-02-07 10:00:03
Bari,9.16,8.43,10.14,scattered clouds,85,0.51,2025-02-07 10:00:03
Lecce,9.94,9.94,13.25,scattered clouds,93,2.06,2025-02-07 10:00:03
Naples,11.68,11.34,12.91,clear sky,63,2.06,2025-02-07 10:00:03
Rome,9.55,7.06,12.06,scattered clouds,76,2.57,2025-02-07 10:00:03
Milan,4.39,2.86,5.54,scattered clouds,78,1.54,2025-02-07 10:00:03
Bologna,3.87,2.85,3.92,broken clouds,87,1.03,2025-02-07 10:00:03
Florence,7.3,5.82,9.29,clear sky,69,0.51,2025-02-07 10:00:03
Genova,3.53,1.72,5.71,broken clouds,62,4.02,2025-02-07 10:00:03
Turin,0.02,-1.65,0.95,broken clouds,83,1.03,2025-02-07 10:00:03
