City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,8.78,8.78,8.78,broken clouds,94,4.06,2025-03-22 00:32:37
Catania,11.3,9.88,11.93,clear sky,90,1.54,2025-03-22 00:32:37
Cagliari,16.28,15.05,16.62,broken clouds,80,5.66,2025-03-22 00:32:37
Sassari,14.88,14.88,14.93,overcast clouds,92,2.3,2025-03-22 00:32:37
Bari,11.19,10.19,11.6,clear sky,70,2.24,2025-03-22 00:32:37
Lecce,8.94,8.94,9.36,clear sky,93,3.09,2025-03-22 00:32:37
Naples,10.25,10.13,12.0,clear sky,81,1.54,2025-03-22 00:32:37
Rome,10.12,9.69,11.89,clear sky,79,1.03,2025-03-22 00:32:37
Milan,9.72,8.7,10.28,broken clouds,86,2.57,2025-03-22 00:32:37
Bologna,10.09,9.85,10.89,broken clouds,91,2.06,2025-03-22 00:32:37
Florence,12.19,11.31,12.89,broken clouds,71,3.09,2025-03-22 00:32:37
Genova,8.54,7.02,9.5,overcast clouds,89,0.89,2025-03-22 00:32:37
Turin,3.07,2.59,4.92,light rain,89,0.28,2025-03-22 00:32:37
Palermo,8.1,8.1,8.22,scattered clouds,86,4.23,2025-03-22 04:15:03
Catania,11.51,9.62,11.93,scattered clouds,87,2.13,2025-03-22 04:15:03
Cagliari,15.95,15.88,16.06,broken clouds,89,1.79,2025-03-22 04:15:03
Sassari,13.88,13.88,15.49,overcast clouds,94,2.74,2025-03-22 04:15:03
Bari,10.39,9.19,11.25,clear sky,84,4.12,2025-03-22 04:15:03
Lecce,8.81,8.81,8.81,overcast clouds,89,4.12,2025-03-22 04:15:03
Naples,9.34,9.34,10.69,clear sky,81,1.03,2025-03-22 04:15:03
Rome,11.43,9.69,13.25,light rain,40,3.6,2025-03-22 04:15:03
Milan,8.6,7.98,8.82,broken clouds,92,2.57,2025-03-22 04:15:03
Bologna,9.52,9.03,9.93,light rain,93,2.57,2025-03-22 04:15:03
Florence,10.63,9.83,11.16,broken clouds,86,2.06,2025-03-22 04:15:03
Genova,5.47,4.65,7.09,overcast clouds,93,0.45,2025-03-22 04:15:03
Turin,2.76,2.07,3.94,overcast clouds,91,0.79,2025-03-22 04:15:03
Palermo,9.89,9.89,9.89,overcast clouds,83,4.41,2025-03-22 07:34:36
Catania,12.77,9.88,14.15,few clouds,82,0.51,2025-03-22 07:34:36
Cagliari,15.22,14.88,15.51,mist,93,1.03,2025-03-22 07:34:36
Sassari,13.88,13.88,14.93,overcast clouds,90,2.36,2025-03-22 07:34:36
Bari,13.04,12.25,13.26,clear sky,79,3.13,2025-03-22 07:34:36
