City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Florence,11.4,10.82,13.23,scattered clouds,69,1.54,2025-02-27 10:30:04
Genova,9.1,7.58,10.29,clear sky,71,0.26,2025-02-27 10:30:04
Turin,6.29,3.7,6.85,clear sky,61,1.78,2025-02-27 10:30:04
Palermo,10.32,10.32,10.32,broken clouds,85,3.43,2025-02-27 10:45:03
Catania,14.14,13.0,14.88,few clouds,65,7.72,2025-02-27 10:45:03
Cagliari,14.91,14.37,14.95,few clouds,50,6.69,2025-02-27 10:45:03
Sassari,13.88,13.88,15.49,clear sky,62,5.76,2025-02-27 10:45:03
Bari,10.87,10.66,11.7,moderate rain,84,2.57,2025-02-27 10:45:03
Lecce,13.94,12.7,13.94,broken clouds,88,5.66,2025-02-27 10:45:03
Naples,13.72,13.34,14.02,few clouds,65,2.06,2025-02-27 10:45:03
Rome,10.95,10.4,13.39,clear sky,74,2.57,2025-02-27 10:45:03
Milan,11.6,9.52,11.75,light rain,99,0.73,2025-02-27 10:45:03
Bologna,10.01,9.03,10.03,broken clouds,85,1.34,2025-02-27 10:45:03
Florence,11.88,10.94,12.97,few clouds,69,1.54,2025-02-27 10:45:03
Genova,10.88,8.49,11.91,clear sky,68,1.17,2025-02-27 10:45:03
Turin,8.05,4.45,8.96,clear sky,47,2.6,2025-02-27 10:45:03
Palermo,11.43,11.43,11.43,broken clouds,80,3.43,2025-02-27 11:00:03
Catania,14.55,13.74,15.18,few clouds,63,7.72,2025-02-27 11:00:03
Cagliari,14.91,14.88,14.95,few clouds,50,6.69,2025-02-27 11:00:03
Sassari,13.88,13.88,14.93,clear sky,62,5.76,2025-02-27 11:00:03
Bari,10.87,10.66,11.7,light rain,84,2.57,2025-02-27 11:00:03
Lecce,13.94,12.7,13.94,broken clouds,88,5.66,2025-02-27 11:00:03
Naples,14.05,13.34,15.33,few clouds,65,2.06,2025-02-27 11:00:03
Rome,11.23,10.83,13.39,clear sky,72,2.57,2025-02-27 11:00:03
Milan,10.4,8.26,11.75,light rain,97,0.73,2025-02-27 11:00:03
Bologna,9.95,9.03,10.91,broken clouds,86,0.51,2025-02-27 11:00:03
Florence,12.11,11.5,13.18,few clouds,69,1.54,2025-02-27 11:00:03
Genova,10.88,8.49,11.91,clear sky,68,1.17,2025-02-27 11:00:03
Turin,7.96,4.26,8.96,clear sky,47,2.6,2025-02-27 11:00:03
Palermo,11.99,11.99,11.99,broken clouds,77,3.43,2025-02-27 11:15:03
Catania,14.98,13.74,15.88,few clouds,59,8.75,2025-02-27 11:15:03
Cagliari,14.91,14.88,14.95,few clouds,51,6.17,2025-02-27 11:15:03
Sassari,11.88,11.88,15.49,clear sky,62,5.76,2025-02-27 11:15:03
Bari,11.01,10.66,11.7,light rain,85,2.57,2025-02-27 11:15:03
Lecce,12.7,12.7,12.7,overcast clouds,80,8.94,2025-02-27 11:15:03
Naples,14.05,13.34,14.58,few clouds,63,1.54,2025-02-27 11:15:03
Rome,12.32,11.03,14.19,clear sky,76,2.06,2025-02-27 11:15:03
Milan,10.94,9.82,12.3,light rain,90,1.03,2025-02-27 11:15:03
Bologna,9.95,9.03,10.91,broken clouds,85,2.57,2025-02-27 11:15:03
Florence,13.1,11.97,14.29,few clouds,65,1.34,2025-02-27 11:15:03
Genova,10.69,8.69,11.34,clear sky,67,1.34,2025-02-27 11:15:03
Turin,7.29,5.45,7.96,clear sky,61,2.6,2025-02-27 11:15:03
Palermo,11.99,11.99,11.99,broken clouds,75,3.43,2025-02-27 11:30:03
Catania,15.21,14.29,16.04,few clouds,59,8.75,2025-02-27 11:30:03
Cagliari,15.0,14.05,15.49,few clouds,51,7.2,2025-02-27 11:30:03
Sassari,11.88,11.88,14.93,clear sky,62,5.76,2025-02-27 11:30:03
Bari,11.01,10.66,11.7,light rain,85,2.57,2025-02-27 11:30:03
Lecce,12.94,12.7,12.94,broken clouds,88,6.69,2025-02-27 11:30:03
Naples,14.2,13.34,15.06,few clouds,63,1.54,2025-02-27 11:30:03
Rome,13.07,11.51,13.83,few clouds,66,2.06,2025-02-27 11:30:03
Milan,11.42,9.82,12.3,light rain,90,1.03,2025-02-27 11:30:03
Bologna,10.34,9.58,10.58,broken clouds,82,2.57,2025-02-27 11:30:03
Florence,13.34,12.52,14.02,few clouds,64,1.03,2025-02-27 11:30:03
Genova,10.48,8.49,11.26,clear sky,66,1.34,2025-02-27 11:30:03
Turin,7.18,5.37,9.06,clear sky,53,1.54,2025-02-27 11:30:03
Palermo,11.43,11.43,11.43,broken clouds,77,2.65,2025-02-27 11:45:03
Catania,15.41,14.85,15.88,few clouds,57,7.2,2025-02-27 11:45:03
Cagliari,15.22,14.05,15.51,few clouds,51,7.2,2025-02-27 11:45:03
Sassari,12.88,12.88,14.93,clear sky,61,6.19,2025-02-27 11:45:03
Bari,11.36,11.19,11.7,light rain,85,5.66,2025-02-27 11:45:03
Lecce,12.94,12.14,12.94,broken clouds,88,6.69,2025-02-27 11:45:03
Naples,14.79,13.75,15.89,few clouds,62,1.03,2025-02-27 11:45:03
Rome,13.3,12.06,14.19,few clouds,64,2.57,2025-02-27 11:45:03
Milan,11.82,10.64,12.79,light rain,85,0.51,2025-02-27 11:45:03
Bologna,10.38,9.58,11.47,broken clouds,84,1.54,2025-02-27 11:45:03
Florence,13.94,13.16,14.58,few clouds,60,1.03,2025-02-27 11:45:03
Genova,10.76,8.54,11.9,clear sky,69,0.89,2025-02-27 11:45:03
Turin,7.43,5.92,9.06,clear sky,51,1.54,2025-02-27 11:45:03
Palermo,10.87,10.87,10.87,broken clouds,82,2.65,2025-02-27 12:00:03
Catania,15.44,14.85,16.04,few clouds,58,7.2,2025-02-27 12:00:03
Cagliari,15.22,14.05,15.51,few clouds,51,7.2,2025-02-27 12:00:03
Sassari,12.88,12.88,15.49,clear sky,61,6.19,2025-02-27 12:00:03
Bari,11.17,11.04,11.7,broken clouds,85,5.66,2025-02-27 12:00:03
Lecce,12.94,12.14,12.94,broken clouds,88,6.69,2025-02-27 12:00:03
Naples,14.94,13.9,15.89,few clouds,63,1.03,2025-02-27 12:00:03
Rome,13.61,13.06,14.74,few clouds,60,2.57,2025-02-27 12:00:03
Milan,11.48,10.82,12.43,light rain,85,0.89,2025-02-27 12:00:03
Bologna,10.83,9.85,11.14,broken clouds,81,1.54,2025-02-27 12:00:03
Florence,13.59,13.08,14.58,few clouds,62,1.03,2025-02-27 12:00:03
Genova,10.74,9.05,11.72,clear sky,71,2.68,2025-02-27 12:00:03
Turin,8.96,5.92,10.07,clear sky,48,1.54,2025-02-27 12:00:03
Palermo,10.87,10.87,10.87,broken clouds,84,2.65,2025-02-27 12:15:02
Catania,15.84,14.62,17.15,scattered clouds,54,8.23,2025-02-27 12:15:02
Cagliari,15.72,15.49,15.88,few clouds,47,6.17,2025-02-27 12:15:02
Sassari,13.88,13.88,14.93,clear sky,61,6.19,2025-02-27 12:15:02
Bari,11.36,11.19,11.7,broken clouds,85,5.14,2025-02-27 12:15:02
Lecce,12.7,12.7,12.7,overcast clouds,78,5.41,2025-02-27 12:15:02
Naples,14.75,13.75,15.89,few clouds,60,2.06,2025-02-27 12:15:02
Rome,12.99,12.06,14.5,few clouds,72,2.57,2025-02-27 12:15:02
Milan,12.0,10.25,12.98,light rain,83,1.03,2025-02-27 12:15:02
Bologna,11.29,10.7,12.02,broken clouds,81,1.79,2025-02-27 12:15:02
Florence,14.17,13.08,15.13,few clouds,60,1.54,2025-02-27 12:15:02
Genova,10.57,9.05,11.34,clear sky,73,2.24,2025-02-27 12:15:02
Turin,9.44,6.45,10.07,clear sky,50,2.7,2025-02-27 12:15:02
Palermo,10.32,10.32,10.32,broken clouds,83,2.65,2025-02-27 12:30:03
Catania,15.87,14.85,16.88,scattered clouds,55,8.23,2025-02-27 12:30:03
Cagliari,15.95,15.88,16.06,few clouds,48,6.17,2025-02-27 12:30:03
Sassari,13.88,13.88,15.49,clear sky,61,6.19,2025-02-27 12:30:03
Bari,11.36,11.19,11.7,light rain,86,5.14,2025-02-27 12:30:03
Lecce,13.94,12.7,13.94,broken clouds,77,6.69,2025-02-27 12:30:03
Naples,14.68,13.11,15.13,few clouds,57,2.06,2025-02-27 12:30:03
Rome,13.99,12.62,15.05,few clouds,56,2.57,2025-02-27 12:30:03
Milan,11.45,10.49,12.77,light rain,85,1.03,2025-02-27 12:30:03
Bologna,11.71,10.85,12.25,broken clouds,78,1.54,2025-02-27 12:30:03
Florence,14.17,12.68,15.13,few clouds,59,1.54,2025-02-27 12:30:03
Genova,10.32,8.54,11.34,clear sky,72,2.24,2025-02-27 12:30:03
Turin,9.36,6.45,10.07,clear sky,47,2.06,2025-02-27 12:30:03
Palermo,10.32,10.32,10.32,broken clouds,84,3.1,2025-02-27 12:45:03
Catania,15.51,14.85,17.15,scattered clouds,56,8.75,2025-02-27 12:45:03
Cagliari,16.54,16.04,16.88,few clouds,48,4.63,2025-02-27 12:45:03
Sassari,12.88,12.88,15.49,few clouds,61,6.56,2025-02-27 12:45:03
Bari,11.61,11.21,12.19,broken clouds,86,4.63,2025-02-27 12:45:03
Lecce,13.94,12.7,13.94,broken clouds,77,6.69,2025-02-27 12:45:03
Naples,15.31,14.58,16.18,scattered clouds,59,2.06,2025-02-27 12:45:03
Rome,14.14,13.83,15.05,few clouds,54,2.57,2025-02-27 12:45:03
Milan,11.76,10.37,13.54,light rain,84,1.54,2025-02-27 12:45:03
Bologna,11.81,11.25,12.58,broken clouds,76,2.06,2025-02-27 12:45:03
Florence,14.91,13.08,15.96,few clouds,60,1.54,2025-02-27 12:45:03
Genova,10.81,9.09,11.9,clear sky,72,1.79,2025-02-27 12:45:03
Turin,9.39,7.04,10.17,clear sky,48,2.06,2025-02-27 12:45:03
Palermo,11.43,11.43,11.43,broken clouds,83,2.94,2025-02-27 13:00:03
Catania,16.1,15.41,16.88,scattered clouds,54,8.75,2025-02-27 13:00:03
Cagliari,16.54,16.06,16.88,few clouds,47,4.63,2025-02-27 13:00:03
Sassari,12.88,12.88,15.49,few clouds,61,6.56,2025-02-27 13:00:03
Bari,11.42,11.04,12.19,broken clouds,87,4.63,2025-02-27 13:00:03
Lecce,13.94,12.7,13.94,broken clouds,77,6.69,2025-02-27 13:00:03
Naples,15.49,14.9,16.18,scattered clouds,59,2.06,2025-02-27 13:00:03
Rome,14.25,13.18,15.78,few clouds,55,2.57,2025-02-27 13:00:03
Milan,12.21,11.36,14.09,light rain,83,1.54,2025-02-27 13:00:03
Bologna,11.94,11.69,12.25,broken clouds,74,2.06,2025-02-27 13:00:03
Florence,14.99,13.63,15.82,few clouds,58,1.54,2025-02-27 13:00:03
Genova,10.85,9.65,11.9,clear sky,69,2.24,2025-02-27 13:00:03
Turin,9.41,7.35,10.17,clear sky,49,2.06,2025-02-27 13:00:03
Palermo,9.97,9.97,9.97,broken clouds,81,2.94,2025-02-27 13:15:03
Catania,16.07,15.18,16.88,few clouds,52,8.75,2025-02-27 13:15:03
Cagliari,16.54,16.06,16.88,few clouds,47,5.14,2025-02-27 13:15:03
Sassari,13.88,13.88,14.93,few clouds,61,6.56,2025-02-27 13:15:03
Bari,11.17,11.04,11.7,moderate rain,87,5.66,2025-02-27 13:15:03
Lecce,12.7,12.7,12.7,overcast clouds,78,7.49,2025-02-27 13:15:03
Naples,15.3,15.13,16.18,few clouds,56,1.54,2025-02-27 13:15:03
Rome,14.42,13.18,15.78,few clouds,67,1.54,2025-02-27 13:15:03
Milan,12.33,11.55,13.54,light rain,83,1.03,2025-02-27 13:15:03
Bologna,11.94,11.69,12.25,broken clouds,73,2.06,2025-02-27 13:15:03
Florence,15.6,13.63,16.82,few clouds,56,1.03,2025-02-27 13:15:03
Genova,11.06,8.75,12.46,clear sky,69,2.24,2025-02-27 13:15:03
Turin,9.54,7.45,10.18,clear sky,50,2.66,2025-02-27 13:15:03
Palermo,9.97,9.97,9.97,broken clouds,81,2.94,2025-02-27 13:30:02
Catania,16.36,14.62,16.88,few clouds,54,8.75,2025-02-27 13:30:02
Cagliari,16.77,16.6,16.88,few clouds,47,5.14,2025-02-27 13:30:02
Sassari,13.88,13.88,14.38,broken clouds,62,6.45,2025-02-27 13:30:02
Bari,11.15,11.04,11.3,moderate rain,87,5.66,2025-02-27 13:30:02
Lecce,13.94,12.7,13.94,broken clouds,72,4.63,2025-02-27 13:30:02
Naples,15.53,13.75,16.44,few clouds,59,1.54,2025-02-27 13:30:02
Rome,15.12,14.4,16.16,few clouds,53,2.06,2025-02-27 13:30:02
Milan,12.92,12.31,13.86,light rain,82,0.89,2025-02-27 13:30:02
Bologna,11.97,11.69,12.71,broken clouds,74,2.06,2025-02-27 13:30:02
Florence,15.8,14.19,16.82,few clouds,55,1.03,2025-02-27 13:30:02
Genova,10.81,9.31,12.2,clear sky,68,3.13,2025-02-27 13:30:02
Turin,9.76,7.45,10.73,clear sky,48,2.06,2025-02-27 13:30:02
Palermo,12.54,12.54,12.54,overcast clouds,73,4.31,2025-02-27 13:45:02
Catania,16.1,14.93,16.88,light rain,54,9.77,2025-02-27 13:45:02
Cagliari,16.77,16.62,17.15,few clouds,47,5.66,2025-02-27 13:45:02
Sassari,13.88,13.88,14.93,broken clouds,62,6.45,2025-02-27 13:45:02
Bari,11.47,11.21,12.81,light rain,86,4.12,2025-02-27 13:45:02
Lecce,13.94,12.7,13.94,broken clouds,72,4.63,2025-02-27 13:45:02
Naples,15.34,13.75,15.62,scattered clouds,59,2.06,2025-02-27 13:45:02
Rome,15.29,13.73,16.41,few clouds,51,2.06,2025-02-27 13:45:02
Milan,13.59,12.66,14.65,light rain,81,1.34,2025-02-27 13:45:02
Bologna,12.64,12.24,13.26,scattered clouds,73,3.09,2025-02-27 13:45:02
Florence,15.89,14.19,16.82,few clouds,55,1.54,2025-02-27 13:45:02
Genova,11.23,9.31,12.2,clear sky,69,1.34,2025-02-27 13:45:02
Turin,9.7,8.15,10.73,clear sky,48,2.06,2025-02-27 13:45:02
Palermo,11.99,11.99,11.99,overcast clouds,74,4.31,2025-02-27 14:00:03
Catania,16.06,14.62,16.88,light rain,55,9.77,2025-02-27 14:00:03
Cagliari,16.77,16.6,16.88,few clouds,47,5.66,2025-02-27 14:00:03
Sassari,13.88,13.88,14.38,broken clouds,62,6.45,2025-02-27 14:00:03
Bari,11.47,11.21,12.81,light rain,86,4.12,2025-02-27 14:00:03
Lecce,13.94,12.7,13.94,broken clouds,72,4.63,2025-02-27 14:00:03
Naples,15.52,13.75,15.69,scattered clouds,60,2.06,2025-02-27 14:00:03
Rome,15.38,13.81,16.72,few clouds,50,1.03,2025-02-27 14:00:03
Milan,13.48,12.66,14.45,light rain,80,2.24,2025-02-27 14:00:03
Bologna,12.56,12.24,13.69,scattered clouds,72,3.09,2025-02-27 14:00:03
Florence,16.13,14.19,16.82,few clouds,55,1.54,2025-02-27 14:00:03
Genova,11.23,9.76,12.2,clear sky,70,2.68,2025-02-27 14:00:03
Turin,10.17,8.45,10.73,few clouds,49,2.75,2025-02-27 14:00:03
Palermo,11.43,11.43,11.43,overcast clouds,79,4.31,2025-02-27 14:15:03
Catania,14.34,13.74,16.42,broken clouds,57,9.26,2025-02-27 14:15:03
Cagliari,16.77,16.6,16.88,few clouds,46,6.69,2025-02-27 14:15:03
Sassari,13.88,13.88,14.38,broken clouds,62,6.45,2025-02-27 14:15:03
Bari,11.58,11.21,13.19,broken clouds,84,4.63,2025-02-27 14:15:03
Lecce,12.7,12.7,12.7,overcast clouds,80,6.66,2025-02-27 14:15:03
Naples,15.16,13.75,15.62,broken clouds,61,2.24,2025-02-27 14:15:03
Rome,14.81,14.36,16.25,scattered clouds,59,1.54,2025-02-27 14:15:03
Milan,13.32,12.71,14.52,light rain,75,1.54,2025-02-27 14:15:03
Bologna,13.06,12.8,14.8,scattered clouds,70,2.06,2025-02-27 14:15:03
Florence,15.88,15.3,17.35,few clouds,62,1.52,2025-02-27 14:15:03
Genova,10.85,9.09,12.2,clear sky,72,1.79,2025-02-27 14:15:03
Turin,10.06,8.7,10.73,few clouds,49,2.75,2025-02-27 14:15:03
Palermo,11.99,11.99,11.99,overcast clouds,75,4.31,2025-02-27 14:30:06
Catania,15.06,14.62,16.04,broken clouds,57,9.26,2025-02-27 14:30:06
Cagliari,16.82,16.05,17.15,few clouds,47,6.69,2025-02-27 14:30:06
Sassari,13.88,13.88,14.38,broken clouds,62,6.45,2025-02-27 14:30:06
Bari,11.58,11.21,13.19,broken clouds,84,4.63,2025-02-27 14:30:06
Lecce,12.94,12.7,12.94,scattered clouds,71,4.12,2025-02-27 14:30:06
Naples,15.06,13.75,15.34,broken clouds,61,2.06,2025-02-27 14:30:06
Rome,15.31,13.81,16.16,scattered clouds,51,1.54,2025-02-27 14:30:06
Milan,13.49,12.71,15.2,light rain,74,2.24,2025-02-27 14:30:06
Bologna,13.59,12.85,13.92,scattered clouds,69,2.06,2025-02-27 14:30:06
Florence,16.14,15.3,17.35,few clouds,58,0.89,2025-02-27 14:30:06
Genova,11.2,9.65,12.46,clear sky,73,2.24,2025-02-27 14:30:06
Turin,10.07,8.7,10.73,clear sky,46,2.06,2025-02-27 14:30:06
Palermo,12.54,12.54,12.54,overcast clouds,72,4.66,2025-02-27 14:45:06
Catania,14.76,14.29,16.0,broken clouds,60,6.17,2025-02-27 14:45:06
