City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,15.32,15.32,15.45,overcast clouds,51,4.71,2025-04-14 08:29:45
Catania,16.86,15.0,16.93,broken clouds,78,3.6,2025-04-14 08:29:45
Cagliari,17.12,16.05,17.71,broken clouds,82,5.14,2025-04-14 08:29:45
Sassari,13.88,13.88,17.15,overcast clouds,89,1.4,2025-04-14 08:29:45
Bari,16.36,16.19,16.7,clear sky,81,4.63,2025-04-14 08:29:45
Lecce,16.94,16.59,16.94,few clouds,88,6.17,2025-04-14 08:29:45
Naples,16.87,16.18,17.55,clear sky,69,1.54,2025-04-14 08:29:45
Rome,15.26,14.83,16.58,light rain,82,4.12,2025-04-14 08:29:45
Milan,11.71,11.2,12.77,light intensity drizzle,92,4.63,2025-04-14 08:29:45
Bologna,11.78,11.69,12.15,mist,96,3.09,2025-04-14 08:29:45
Florence,12.58,12.25,13.39,overcast clouds,94,0.51,2025-04-14 08:29:45
Genova,9.09,7.94,10.58,overcast clouds,92,1.34,2025-04-14 08:29:45
Turin,7.38,6.84,8.73,overcast clouds,94,0.62,2025-04-14 08:29:45
Palermo,15.32,15.32,15.45,overcast clouds,51,4.71,2025-04-14 08:30:03
Catania,16.86,15.0,16.93,broken clouds,78,3.6,2025-04-14 08:30:03
Cagliari,17.12,16.05,17.71,broken clouds,82,5.14,2025-04-14 08:30:03
Sassari,13.88,13.88,17.15,overcast clouds,89,1.4,2025-04-14 08:30:03
Bari,16.36,16.19,16.7,clear sky,81,4.63,2025-04-14 08:30:03
Lecce,16.94,16.59,16.94,few clouds,88,6.17,2025-04-14 08:30:03
Naples,16.87,16.18,17.55,clear sky,69,1.54,2025-04-14 08:30:03
Rome,15.26,14.83,16.58,light rain,82,4.12,2025-04-14 08:30:03
Milan,11.71,11.2,12.77,light intensity drizzle,92,4.63,2025-04-14 08:30:03
Bologna,11.78,11.69,12.15,mist,96,3.09,2025-04-14 08:30:03
Florence,12.58,12.25,13.39,overcast clouds,94,0.51,2025-04-14 08:30:03
Genova,9.09,7.94,10.58,overcast clouds,92,1.34,2025-04-14 08:30:03
Turin,7.38,6.84,8.73,overcast clouds,94,0.62,2025-04-14 08:30:03
Palermo,15.87,15.87,16.0,overcast clouds,52,4.79,2025-04-14 08:45:17
Catania,17.14,15.0,17.49,broken clouds,78,5.66,2025-04-14 08:45:17
Cagliari,17.34,16.05,17.73,broken clouds,81,4.12,2025-04-14 08:45:17
Sassari,14.88,14.88,17.15,overcast clouds,88,0.92,2025-04-14 08:45:17
Bari,16.65,16.21,17.19,clear sky,80,5.66,2025-04-14 08:45:17
Lecce,16.94,16.59,16.94,few clouds,88,6.17,2025-04-14 08:45:17
Naples,17.01,16.73,17.55,clear sky,70,1.03,2025-04-14 08:45:17
Rome,15.32,14.83,16.96,broken clouds,85,2.06,2025-04-14 08:45:17
Milan,11.72,11.36,12.77,light intensity drizzle,92,3.09,2025-04-14 08:45:17
Bologna,11.78,11.69,12.15,mist,97,2.06,2025-04-14 08:45:17
Florence,12.76,12.52,13.94,overcast clouds,94,0.51,2025-04-14 08:45:17
Genova,9.36,8.58,10.61,overcast clouds,94,1.79,2025-04-14 08:45:17
Turin,7.39,6.84,8.88,overcast clouds,94,0.64,2025-04-14 08:45:17
Palermo,15.87,15.87,16.56,overcast clouds,52,4.79,2025-04-14 09:00:03
Catania,17.14,15.0,17.49,broken clouds,78,5.66,2025-04-14 09:00:03
Cagliari,17.34,16.05,17.73,broken clouds,81,4.12,2025-04-14 09:00:03
Sassari,14.88,14.88,17.15,overcast clouds,88,0.63,2025-04-14 09:00:03
Bari,16.85,16.6,17.81,clear sky,79,5.66,2025-04-14 09:00:03
Lecce,16.94,16.94,17.14,few clouds,88,6.17,2025-04-14 09:00:03
Naples,17.01,16.73,17.55,clear sky,70,1.03,2025-04-14 09:00:03
Rome,15.21,14.51,17.06,broken clouds,83,2.06,2025-04-14 09:00:03
Milan,11.71,11.2,12.77,light intensity drizzle,92,3.09,2025-04-14 09:00:03
